,id_starname,teff,teff_err,logg,logg_err,feh,feh_err,feh_err,parallax,parallax_err,kmag,kmag_err,ra,dec,band,dust,cks_sprov
195,K00509,5528.9,100,4.7,1,0.173,0.06,0.12,-99,0,13.206,0.042,296.771908241,41.7555957501,kmag,allsky,cks1
196,K00510,5613.4,100,4.7,1,0.386,0.06,0.12,-99,0,12.793,0.036,283.36840929,41.8218389875,kmag,allsky,cks1
197,K00511,5941.1,100,4.7,1,0.065,0.06,0.12,-99,0,12.668,0.034,294.64661709,41.8840952286,kmag,allsky,cks1
198,K00517,5542.3,100,4.7,1,0.264,0.06,0.12,-99,0,12.403,0.019,286.528492374,43.8733751265,kmag,allsky,cks1
199,K00518,4693.0,100,4.7,1,-0.564,0.06,0.12,-99,0,12.184,0.018,287.438945405,43.8320051614,kmag,allsky,cks1
200,K00519,5735.2,100,4.7,1,0.043,0.06,0.12,-99,0,13.496,0.035,289.553231977,43.8761160413,kmag,allsky,cks1
201,K00520,5105.9,100,4.7,1,0.131,0.06,0.12,-99,0,12.567,0.024,294.667902086,43.8532103783,kmag,allsky,cks1
202,K00523,5732.5,100,4.7,1,-0.106,0.06,0.12,-99,0,13.421,0.04,286.047144208,45.0532037657,kmag,allsky,cks1
203,K00528,5385.8,100,4.7,1,-0.037,0.06,0.12,-99,0,12.899,0.024,287.101027486,46.8964032784,kmag,allsky,cks1
204,K00534,5256.9,100,4.7,1,0.121,0.06,0.12,-99,0,12.75,0.026,298.663616338,47.761932862,kmag,allsky,cks1
205,K00543,5120.0,100,4.7,1,-0.045,0.06,0.12,-99,0,12.876,0.029,296.151283065,50.0957806318,kmag,allsky,cks1
206,K00546,5960.2,100,4.7,1,0.115,0.06,0.12,-99,0,13.518,0.038,289.830112795,50.5862025336,kmag,allsky,cks1
207,K00548,5983.8,100,4.7,1,-0.059,0.06,0.12,-99,0,12.715,0.028,289.500679731,51.6857106047,kmag,allsky,cks1
208,K00550,5694.8,100,4.7,1,0.157,0.06,0.12,-99,0,12.54,0.025,293.470091862,39.2528182297,kmag,allsky,cks1
209,K00551,5685.8,100,4.7,1,0.11,0.06,0.12,-99,0,13.308,0.039,293.530811237,39.3159329478,kmag,allsky,cks1
210,K00555,5274.1,100,4.7,1,0.071,0.06,0.12,-99,0,12.931,0.029,293.123449268,40.934800533,kmag,allsky,cks1
211,K00561,5048.0,100,4.7,1,-0.152,0.06,0.12,-99,0,12.129,0.021,282.004685222,42.1764657075,kmag,allsky,cks1
212,K00564,5854.5,100,4.7,1,0.34,0.06,0.12,-99,0,13.214,0.034,294.280967892,42.290929533,kmag,allsky,cks1
213,K00567,5530.1,100,4.7,1,-0.148,0.06,0.12,-99,0,12.69,0.029,291.951878426,43.0746171519,kmag,allsky,cks1
214,K00568,5349.7,100,4.7,1,0.055,0.06,0.12,-99,0,12.422,0.02,287.295401515,43.2798676997,kmag,allsky,cks1
215,K00569,5037.0,100,4.7,1,-0.142,0.06,0.12,-99,0,12.515,0.013,282.468167408,43.8899464408,kmag,allsky,cks1
216,K00572,5996.6,100,4.7,1,-0.041,0.06,0.12,-99,0,12.566,0.023,299.796495508,44.089244767,kmag,allsky,cks1
217,K00573,5706.5,100,4.7,1,0.15,0.06,0.12,-99,0,13.144,0.027,281.279717316,44.3154743396,kmag,allsky,cks1
218,K00574,5045.3,100,4.7,1,-0.036,0.06,0.12,-99,0,12.921,0.024,287.564629638,44.3050662049,kmag,allsky,cks1
219,K00577,5079.0,100,4.7,1,0.115,0.06,0.12,-99,0,12.426,0.019,291.057145114,44.6323060034,kmag,allsky,cks1
220,K00579,5138.5,100,4.7,1,0.058,0.06,0.12,-99,0,12.231,0.015,288.583976108,44.7337701319,kmag,allsky,cks1
221,K00584,5527.4,100,4.7,1,0.307,0.06,0.12,-99,0,12.427,0.021,287.917937879,45.5928828884,kmag,allsky,cks1
222,K00590,5975.5,100,4.7,1,-0.004,0.06,0.12,-99,0,13.218,0.03,296.49859509,46.5772484031,kmag,allsky,cks1
223,K00597,5709.9,100,4.7,1,-0.033,0.06,0.12,-99,0,13.512,0.046,291.971428975,47.8640497562,kmag,allsky,cks1
224,K00598,5232.3,100,4.7,1,0.039,0.06,0.12,-99,0,12.959,0.029,288.120933944,47.9666140618,kmag,allsky,cks1
225,K00600,5741.5,100,4.7,1,-0.042,0.06,0.12,-99,0,13.335,0.037,286.249852526,48.0609255899,kmag,allsky,cks1
226,K00601,5816.3,100,4.7,1,0.077,0.06,0.12,-99,0,13.291,0.037,290.849089917,48.4159781875,kmag,allsky,cks1
227,K00611,6350.0,100,4.7,1,0.111,0.06,0.12,-99,0,12.708,0.022,298.294045294,41.6837955506,kmag,allsky,cks1
228,K00612,5146.1,100,4.7,1,0.028,0.06,0.12,-99,0,12.235,0.023,284.968507697,42.0791213904,kmag,allsky,cks1
229,K00620,5673.8,100,4.7,1,0.047,0.06,0.12,-99,0,13.197,0.037,296.479762432,49.9376486236,kmag,allsky,cks1
230,K00623,5945.0,100,4.7,1,-0.401,0.06,0.12,-99,0,10.535,0.021,295.226473933,50.5592347612,kmag,allsky,cks1
231,K00624,5681.1,100,4.7,1,0.133,0.06,0.12,-99,0,12.027,0.02,290.673132636,38.6910045128,kmag,allsky,cks1
232,K00626,6069.9,100,4.7,1,-0.182,0.06,0.12,-99,0,12.205,0.021,295.193363121,39.5396946084,kmag,allsky,cks1
233,K00627,6042.3,100,4.7,1,0.175,0.06,0.12,-99,0,11.905,0.021,292.150472316,39.6375253708,kmag,allsky,cks1
234,K00628,5721.1,100,4.7,1,-0.315,0.06,0.12,-99,0,12.388,0.026,288.698682781,39.7082044172,kmag,allsky,cks1
235,K00629,6005.8,100,4.7,1,-0.274,0.06,0.12,-99,0,12.608,0.029,292.104219825,39.7678585366,kmag,allsky,cks1
236,K00632,5405.9,100,4.7,1,0.125,0.06,0.12,-99,0,11.646,0.02,289.417912796,39.9450757283,kmag,allsky,cks1
237,K00633,5754.8,100,4.7,1,-0.157,0.06,0.12,-99,0,12.293,0.022,293.427064715,39.9423966586,kmag,allsky,cks1
238,K00635,6087.5,100,4.7,1,0.047,0.06,0.12,-99,0,11.751,0.026,294.373551791,40.1946345025,kmag,allsky,cks1
239,K00638,5720.9,100,4.7,1,-0.003,0.06,0.12,-99,0,12.083,0.02,295.559427763,40.2362490431,kmag,allsky,cks1
240,K00639,6158.1,100,4.7,1,0.044,0.06,0.12,-99,0,12.208,0.026,296.885723987,40.228171688,kmag,allsky,cks1
241,K00647,6108.8,100,4.7,1,-0.374,0.06,0.12,-99,0,12.16,0.021,291.195089993,40.7027352211,kmag,allsky,cks1
242,K00649,6281.8,100,4.7,1,0.219,0.06,0.12,-99,0,11.903,0.024,289.773261305,40.8007019423,kmag,allsky,cks1
243,K00650,5058.3,100,4.7,1,0.046,0.06,0.12,-99,0,11.571,0.019,290.396239996,41.0399228667,kmag,allsky,cks1
244,K00654,5784.9,100,4.7,1,-0.031,0.06,0.12,-99,0,12.455,0.021,284.409950349,41.2374928459,kmag,allsky,cks1
245,K00655,6152.0,100,4.7,1,-0.027,0.06,0.12,-99,0,11.737,0.02,293.626058969,41.2728003674,kmag,allsky,cks1
246,K00657,4761.9,100,4.7,1,-0.207,0.06,0.12,-99,0,11.639,0.023,282.973487386,41.3217991033,kmag,allsky,cks1
247,K00658,5886.7,100,4.7,1,0.079,0.06,0.12,-99,0,12.445,0.026,297.08995902,41.3880686167,kmag,allsky,cks1
248,K00659,6281.0,100,4.7,1,-0.051,0.06,0.12,-99,0,12.182,0.023,292.417256611,41.4168383896,kmag,allsky,cks1
249,K00660,5319.5,100,4.7,1,-0.072,0.06,0.12,-99,0,11.683,0.02,284.919421311,41.6172093097,kmag,allsky,cks1
250,K00661,5877.2,100,4.7,1,0.065,0.06,0.12,-99,0,12.481,0.025,285.347161961,41.7618449784,kmag,allsky,cks1
251,K00662,5834.3,100,4.7,1,-0.017,0.06,0.12,-99,0,11.89,0.022,292.186827087,41.7269440264,kmag,allsky,cks1
252,K00664,5690.9,100,4.7,1,0.056,0.06,0.12,-99,0,12.001,0.023,291.634656389,41.833841506,kmag,allsky,cks1
253,K00665,5969.1,100,4.7,1,0.293,0.06,0.12,-99,0,11.805,0.015,290.030519455,42.1660555118,kmag,allsky,cks1
254,K00666,5599.9,100,4.7,1,0.142,0.06,0.12,-99,0,12.113,0.016,296.03220003,42.1317391988,kmag,allsky,cks1
255,K00670,5605.1,100,4.7,1,0.174,0.06,0.12,-99,0,12.186,0.023,291.823529181,42.5161945373,kmag,allsky,cks1
256,K00671,6053.6,100,4.7,1,0.019,0.06,0.12,-99,0,12.21,0.02,293.890197895,42.5279412593,kmag,allsky,cks1
257,K00672,5563.9,100,4.7,1,0.14,0.06,0.12,-99,0,12.362,0.021,291.169456651,42.6407281424,kmag,allsky,cks1
258,K00673,6380.0,100,4.7,1,0.041,0.06,0.12,-99,0,12.095,0.02,293.834554199,42.6249479922,kmag,allsky,cks1
259,K00674,4933.0,100,4.7,1,0.246,0.06,0.12,-99,0,11.583,0.011,290.327242307,42.8982283445,kmag,allsky,cks1
260,K00678,5193.5,100,4.7,1,0.181,0.06,0.12,-99,0,11.447,0.021,285.439118278,43.168505143,kmag,allsky,cks1
261,K00679,5879.6,100,4.7,1,0.222,0.06,0.12,-99,0,11.62,0.011,287.620816503,43.1416239406,kmag,allsky,cks1
262,K00680,6237.8,100,4.7,1,0.051,0.06,0.12,-99,0,12.291,0.022,292.287301192,43.1972541833,kmag,allsky,cks1
263,K00683,5869.4,100,4.7,1,0.152,0.06,0.12,-99,0,12.242,0.021,297.824247645,43.2583158104,kmag,allsky,cks1
264,K00684,5287.2,100,4.7,1,0.102,0.06,0.12,-99,0,12.003,0.013,281.290280577,43.4134043315,kmag,allsky,cks1
265,K00685,6540.2,100,4.7,1,-0.054,0.06,0.12,-99,0,12.574,0.022,295.47570215,43.4931118546,kmag,allsky,cks1
266,K00686,5598.6,100,4.7,1,0.003,0.06,0.12,-99,0,11.847,0.019,296.840722242,43.6469105305,kmag,allsky,cks1
267,K00688,6191.6,100,4.7,1,-0.055,0.06,0.12,-99,0,12.589,0.021,290.322709798,44.0358624648,kmag,allsky,cks1
268,K00689,5333.5,100,4.7,1,-0.444,0.06,0.12,-99,0,12.089,0.015,290.471459573,44.3870421655,kmag,allsky,cks1
269,K00691,5914.0,100,4.7,1,-0.298,0.06,0.12,-99,0,12.611,0.026,284.788297697,44.591622528,kmag,allsky,cks1
270,K00692,5658.3,100,4.7,1,0.154,0.06,0.12,-99,0,12.122,0.017,290.824193054,44.647283161,kmag,allsky,cks1
271,K00693,6052.0,100,4.7,1,-0.022,0.06,0.12,-99,0,12.607,0.028,284.754849935,44.9560499622,kmag,allsky,cks1
272,K00694,5693.4,100,4.7,1,0.226,0.06,0.12,-99,0,12.44,0.023,283.899620719,45.0169137468,kmag,allsky,cks1
273,K00695,5694.1,100,4.7,1,-0.399,0.06,0.12,-99,0,12.036,0.019,285.655833554,45.0794515892,kmag,allsky,cks1
274,K00700,5647.8,100,4.7,1,-0.434,0.06,0.12,-99,0,11.996,0.019,294.973531309,45.2136867439,kmag,allsky,cks1
275,K00701,4858.9,100,4.7,1,-0.343,0.06,0.12,-99,0,11.659,0.021,283.212562146,45.349699152,kmag,allsky,cks1
276,K00703,6386.1,100,4.7,1,0.256,0.06,0.12,-99,0,11.903,0.019,294.912027851,45.5666747509,kmag,allsky,cks1
277,K00704,5265.9,100,4.7,1,-0.076,0.06,0.12,-99,0,11.966,0.02,284.386149781,45.7197342208,kmag,allsky,cks1
278,K00707,5946.9,100,4.7,1,0.142,0.06,0.12,-99,0,12.591,0.022,289.077534816,46.0051696345,kmag,allsky,cks1
279,K00708,6118.7,100,4.7,1,-0.072,0.06,0.12,-99,0,12.621,0.021,293.72806947,46.1291138531,kmag,allsky,cks1
280,K00709,5349.3,100,4.7,1,-0.136,0.06,0.12,-99,0,12.27,0.018,287.332728351,46.2034366306,kmag,allsky,cks1
281,K00710,6554.3,100,4.7,1,-0.074,0.06,0.12,-99,0,12.103,0.024,293.03773305,46.2775222688,kmag,allsky,cks1
282,K00711,5593.7,100,4.7,1,0.371,0.06,0.12,-99,0,12.311,0.022,295.41287845,46.2665801428,kmag,allsky,cks1
283,K00714,5392.8,100,4.7,1,0.139,0.06,0.12,-99,0,11.737,0.014,288.008089896,46.4736108308,kmag,allsky,cks1
284,K00717,5612.2,100,4.7,1,0.327,0.06,0.12,-99,0,11.793,0.011,282.213044671,46.7177897579,kmag,allsky,cks1
285,K00718,5873.3,100,4.7,1,0.358,0.06,0.12,-99,0,12.389,0.02,288.738948089,46.762592935,kmag,allsky,cks1
286,K00719,4665.4,100,4.7,1,-0.012,0.06,0.12,-99,0,10.55,0.014,291.506043164,46.8956261532,kmag,allsky,cks1
287,K00720,5260.3,100,4.7,1,0.043,0.06,0.12,-99,0,11.9,0.019,296.654747708,46.835224169,kmag,allsky,cks1
288,K00721,5846.3,100,4.7,1,0.127,0.06,0.12,-99,0,12.158,0.024,297.068393144,46.8342497379,kmag,allsky,cks1
289,K00722,6145.4,100,4.7,1,-0.111,0.06,0.12,-99,0,12.214,0.02,297.259066355,46.8431649927,kmag,allsky,cks1
290,K00723,5314.6,100,4.7,1,0.328,0.06,0.12,-99,0,13.235,0.03,287.906088467,46.9377479249,kmag,allsky,cks1
291,K00730,5696.7,100,4.7,1,0.105,0.06,0.12,-99,0,13.633,0.047,298.318390867,47.2794823611,kmag,allsky,cks1
292,K00732,5251.4,100,4.7,1,0.295,0.06,0.12,-99,0,13.503,0.033,288.327877796,47.3815379753,kmag,allsky,cks1
293,K00733,5045.7,100,4.7,1,-0.064,0.06,0.12,-99,0,13.703,0.039,290.934267923,47.357541409,kmag,allsky,cks1
294,K00738,5378.4,100,4.7,1,-0.436,0.06,0.12,-99,0,13.657,0.045,298.348381998,47.4913021293,kmag,allsky,cks1
295,K00749,5356.4,100,4.7,1,0.091,0.06,0.12,-99,0,13.633,0.052,292.376094187,47.8809595575,kmag,allsky,cks1
296,K00752,5538.9,100,4.7,1,0.102,0.06,0.12,-99,0,13.648,0.054,291.934274765,48.1416759871,kmag,allsky,cks1
297,K00756,5660.3,100,4.7,1,0.177,0.06,0.12,-99,0,14.132,0.072,296.286085252,48.2246328287,kmag,allsky,cks1
298,K00757,5001.6,100,4.7,1,0.062,0.06,0.12,-99,0,13.785,0.054,286.999475844,48.3757866587,kmag,allsky,cks1
299,K00759,5253.1,100,4.7,1,-0.21,0.06,0.12,-99,0,13.299,0.037,285.718568215,48.5058038445,kmag,allsky,cks1
300,K00760,5742.3,100,4.7,1,0.098,0.06,0.12,-99,0,13.805,0.06,292.167060003,48.7275345357,kmag,allsky,cks1
301,K00771,5651.8,100,4.7,1,0.174,0.06,0.12,-99,0,13.254,0.043,296.698921634,49.3164458316,kmag,allsky,cks1
302,K00800,5910.7,100,4.7,1,0.218,0.06,0.12,-99,0,14.065,0.069,291.653537875,38.4946596917,kmag,allsky,cks1
303,K00806,5464.4,100,4.7,1,0.157,0.06,0.12,-99,0,13.581,0.048,285.283648328,38.9472624623,kmag,allsky,cks1
304,K00825,4897.3,100,4.7,1,0.22,0.06,0.12,-99,0,13.172,0.036,283.221343783,40.4217620218,kmag,allsky,cks1
305,K00829,5766.1,100,4.7,1,0.001,0.06,0.12,-99,0,13.807,0.051,290.461792648,40.5624966178,kmag,allsky,cks1
306,K00834,5799.6,100,4.7,1,0.337,0.06,0.12,-99,0,13.512,0.039,287.897106579,40.6378140897,kmag,allsky,cks1
307,K00835,4938.6,100,4.7,1,0.174,0.06,0.12,-99,0,13.133,0.035,294.202050538,40.6633312781,kmag,allsky,cks1
308,K00837,4917.8,100,4.7,1,0.405,0.06,0.12,-99,0,13.464,0.033,291.158763542,40.7502107567,kmag,allsky,cks1
309,K00841,5263.8,100,4.7,1,0.125,0.06,0.12,-99,0,14.118,0.065,292.236760837,41.0858709664,kmag,allsky,cks1
310,K00853,4875.7,100,4.7,1,-0.023,0.06,0.12,-99,0,13.238,0.033,286.565693245,41.8084167781,kmag,allsky,cks1
311,K00857,5149.3,100,4.7,1,0.263,0.06,0.12,-99,0,13.064,0.033,285.110481876,42.0339618786,kmag,allsky,cks1
312,K00864,5498.2,100,4.7,1,0.075,0.06,0.12,-99,0,13.73,0.047,287.242641009,42.3014185147,kmag,allsky,cks1
313,K00869,5104.8,100,4.7,1,0.124,0.06,0.12,-99,0,13.639,0.053,291.638997177,42.4363481934,kmag,allsky,cks1
314,K00870,4674.4,100,4.7,1,0.017,0.06,0.12,-99,0,12.719,0.028,292.137040921,42.4294834872,kmag,allsky,cks1
315,K00872,5162.0,100,4.7,1,0.172,0.06,0.12,-99,0,13.347,0.028,289.268738829,42.6041818676,kmag,allsky,cks1
316,K00874,5088.5,100,4.7,1,0.203,0.06,0.12,-99,0,13.038,0.031,296.483400697,42.6633806496,kmag,allsky,cks1
317,K00880,5400.6,100,4.7,1,0.201,0.06,0.12,-99,0,13.518,0.048,292.873369553,42.9661582523,kmag,allsky,cks1
318,K00881,4926.8,100,4.7,1,-0.083,0.06,0.12,-99,0,13.841,0.052,294.909673867,42.9351987055,kmag,allsky,cks1
319,K00884,5059.6,100,4.7,1,0.296,0.06,0.12,-99,0,13.051,0.026,288.642560882,43.0393768644,kmag,allsky,cks1
320,K00889,5305.5,100,4.7,1,0.229,0.06,0.12,-99,0,13.118,0.029,291.137620279,36.5773443112,kmag,allsky,cks1
321,K00892,5063.6,100,4.7,1,-0.061,0.06,0.12,-99,0,13.135,0.029,290.393180884,43.3638577481,kmag,allsky,cks1
322,K00896,4973.0,100,4.7,1,0.165,0.06,0.12,-99,0,13.357,0.053,293.061313792,43.5813577412,kmag,allsky,cks1
323,K00906,5007.1,100,4.7,1,0.011,0.06,0.12,-99,0,13.483,0.036,289.594763314,44.1418113654,kmag,allsky,cks1
324,K00907,5492.3,100,4.7,1,-0.059,0.06,0.12,-99,0,13.632,0.042,296.566217116,44.105807723,kmag,allsky,cks1
325,K00918,5399.3,100,4.7,1,0.135,0.06,0.12,-99,0,13.222,0.037,283.977494925,44.8115613106,kmag,allsky,cks1
326,K00921,5080.6,100,4.7,1,0.153,0.06,0.12,-99,0,13.534,0.048,291.8419337,44.8581239669,kmag,allsky,cks1
327,K00934,5503.2,100,4.7,1,-0.131,0.06,0.12,-99,0,14.254,0.068,288.164654149,45.8164256869,kmag,allsky,cks1
328,K00935,6088.2,100,4.7,1,-0.094,0.06,0.12,-99,0,13.871,0.05,294.0230229,45.853053501,kmag,allsky,cks1
329,K00939,5607.5,100,4.7,1,0.259,0.06,0.12,-99,0,13.424,0.043,292.580419973,46.0973588049,kmag,allsky,cks1
330,K00954,5510.9,100,4.7,1,-0.085,0.06,0.12,-99,0,13.555,0.029,288.211970651,46.6150461229,kmag,allsky,cks1
331,K00958,4925.4,100,4.7,1,-0.01,0.06,0.12,-99,0,10.41,0.017,291.254422927,36.7434302008,kmag,allsky,cks1
332,K00974,6318.2,100,4.7,1,-0.049,0.06,0.12,-99,0,8.407,0.012,295.8028719,45.9879662871,kmag,allsky,cks1
333,K00975,6202.5,100,4.7,1,-0.041,0.06,0.12,-99,0,6.945,0.018,287.361967317,38.7141383805,kmag,allsky,cks1
334,K00986,5540.7,100,4.7,1,0.287,0.06,0.12,-99,0,12.494,0.026,291.925965755,38.0140524554,kmag,allsky,cks1
335,K00987,5509.1,100,4.7,1,0.119,0.06,0.12,-99,0,10.777,0.012,295.574229967,42.8064255415,kmag,allsky,cks1
336,K00988,5121.0,100,4.7,1,0.114,0.06,0.12,-99,0,11.585,0.021,291.36473335,37.609239016,kmag,allsky,cks1
337,K00991,5495.4,100,4.7,1,-0.143,0.06,0.12,-99,0,11.931,0.018,296.496049306,47.182784776,kmag,allsky,cks1
338,K00993,5549.2,100,4.7,1,-0.317,0.06,0.12,-99,0,12.732,0.025,290.728716848,37.2526575391,kmag,allsky,cks1
339,K00999,5112.9,100,4.7,1,-0.081,0.06,0.12,-99,0,13.548,0.048,292.469802222,37.5677940943,kmag,allsky,cks1
340,K01001,6284.1,100,4.7,1,0.133,0.06,0.12,-99,0,11.591,0.02,292.04462803,37.3761861032,kmag,allsky,cks1
341,K01015,5947.9,100,4.7,1,-0.098,0.06,0.12,-99,0,13.103,0.034,289.096827359,44.0043640292,kmag,allsky,cks1
342,K01050,5066.8,100,4.7,1,0.084,0.06,0.12,-99,0,11.879,0.028,296.860934843,41.0973178292,kmag,allsky,cks1
343,K01052,5870.6,100,4.7,1,-0.114,0.06,0.12,-99,0,13.897,0.051,290.510478828,41.2447430192,kmag,allsky,cks1
344,K01060,6359.5,100,4.7,1,-0.213,0.06,0.12,-99,0,13.11,0.035,293.084611516,41.1354048593,kmag,allsky,cks1
345,K01069,5239.3,100,4.7,1,0.298,0.06,0.12,-99,0,13.239,0.03,287.59319968,44.1794277802,kmag,allsky,cks1
346,K01089,5848.5,100,4.7,1,0.149,0.06,0.12,-99,0,13.103,0.034,294.433522768,38.3554728994,kmag,allsky,cks1
347,K01102,6021.9,100,4.7,1,-0.04,0.06,0.12,-99,0,13.372,0.037,290.413262091,38.3437283298,kmag,allsky,cks1
348,K01113,6096.7,100,4.7,1,0.039,0.06,0.12,-99,0,12.382,0.026,291.976155906,38.0550327279,kmag,allsky,cks1
349,K01115,5641.4,100,4.7,1,0.12,0.06,0.12,-99,0,12.299,0.026,291.423582041,38.2165602789,kmag,allsky,cks1
350,K01116,5736.2,100,4.7,1,0.041,0.06,0.12,-99,0,11.888,0.02,290.884621738,38.0575539402,kmag,allsky,cks1
351,K01117,6512.7,100,4.7,1,-0.023,0.06,0.12,-99,0,11.64,0.02,291.031860407,38.2118939969,kmag,allsky,cks1
352,K01120,4929.4,100,4.7,1,0.171,0.06,0.12,-99,0,9.949,0.018,297.757101277,41.6804583072,kmag,allsky,cks1
353,K01126,5283.3,100,4.7,1,0.043,0.06,0.12,-99,0,13.346,0.035,297.753140905,41.6760078598,kmag,allsky,cks1
354,K01127,5619.4,100,4.7,1,0.399,0.06,0.12,-99,0,13.961,0.053,290.215145903,41.7759810262,kmag,allsky,cks1
355,K01128,5354.2,100,4.7,1,-0.038,0.06,0.12,-99,0,11.774,0.021,291.433278069,41.7033162343,kmag,allsky,cks1
356,K01145,6007.1,100,4.7,1,0.086,0.06,0.12,-99,0,12.685,0.024,296.54859715,44.2646231986,kmag,allsky,cks1
357,K01148,6098.6,100,4.7,1,0.155,0.06,0.12,-99,0,12.627,0.019,282.200120726,44.4222794853,kmag,allsky,cks1
358,K01151,5469.9,100,4.7,1,-0.174,0.06,0.12,-99,0,11.745,0.021,283.002931574,44.2841080373,kmag,allsky,cks1
359,K01161,5439.2,100,4.7,1,0.042,0.06,0.12,-99,0,12.708,0.025,299.127525669,47.5938319405,kmag,allsky,cks1
360,K01162,5683.6,100,4.7,1,-0.221,0.06,0.12,-99,0,11.325,0.013,288.868246026,47.7594699637,kmag,allsky,cks1
361,K01163,5217.2,100,4.7,1,-0.282,0.06,0.12,-99,0,13.217,0.027,291.302145808,47.6976573188,kmag,allsky,cks1
362,K01165,5381.2,100,4.7,1,-0.007,0.06,0.12,-99,0,12.287,0.017,291.062861496,47.4847890284,kmag,allsky,cks1
363,K01169,5638.0,100,4.7,1,0.119,0.06,0.12,-99,0,11.715,0.013,281.551177708,47.4699930888,kmag,allsky,cks1
364,K01175,5639.6,100,4.7,1,0.097,0.06,0.12,-99,0,11.617,0.014,295.920666283,47.4486164269,kmag,allsky,cks1
365,K01196,5684.4,100,4.7,1,-0.16,0.06,0.12,-99,0,13.456,0.039,292.922792604,38.4772173163,kmag,allsky,cks1
366,K01198,6179.3,100,4.7,1,0.079,0.06,0.12,-99,0,13.957,0.057,292.479700381,38.5149018446,kmag,allsky,cks1
367,K01199,4772.3,100,4.7,1,0.11,0.06,0.12,-99,0,12.706,0.029,293.743922345,38.9392217426,kmag,allsky,cks1
368,K01203,5693.0,100,4.7,1,-0.286,0.06,0.12,-99,0,13.838,0.053,293.568196996,39.0363122955,kmag,allsky,cks1
369,K01215,6065.0,100,4.7,1,0.093,0.06,0.12,-99,0,11.966,0.022,286.583189429,39.0772582365,kmag,allsky,cks1
370,K01216,5995.0,100,4.7,1,-0.061,0.06,0.12,-99,0,12.011,0.021,288.133679282,38.9968923024,kmag,allsky,cks1
371,K01220,5319.4,100,4.7,1,0.172,0.06,0.12,-99,0,11.074,0.021,287.307899907,39.1447096623,kmag,allsky,cks1
372,K01221,5002.1,100,4.7,1,0.333,0.06,0.12,-99,0,9.465,0.018,290.107212404,38.7022693764,kmag,allsky,cks1
373,K01230,5119.4,100,4.7,1,0.013,0.06,0.12,-99,0,9.989,0.018,298.948157659,41.8121284941,kmag,allsky,cks1
374,K01239,5746.6,100,4.7,1,-0.047,0.06,0.12,-99,0,13.517,0.051,292.178596453,42.0058386594,kmag,allsky,cks1
375,K01240,5540.9,100,4.7,1,0.143,0.06,0.12,-99,0,12.844,0.022,291.390532451,42.1804734912,kmag,allsky,cks1
376,K01241,4911.7,100,4.7,1,0.401,0.06,0.12,-99,0,10.227,0.018,293.758300153,41.871807047,kmag,allsky,cks1
377,K01242,6139.1,100,4.7,1,-0.008,0.06,0.12,-99,0,12.473,0.025,292.22844821,42.0353238419,kmag,allsky,cks1
378,K01270,5203.1,100,4.7,1,0.081,0.06,0.12,-99,0,12.897,0.028,293.641314622,44.6570691548,kmag,allsky,cks1
379,K01271,6263.2,100,4.7,1,-0.275,0.06,0.12,-99,0,12.349,0.023,294.265516945,44.7942637217,kmag,allsky,cks1
380,K01275,5854.2,100,4.7,1,0.027,0.06,0.12,-99,0,11.993,0.023,299.221672754,44.693903294,kmag,allsky,cks1
381,K01276,5486.3,100,4.7,1,0.14,0.06,0.12,-99,0,13.067,0.034,285.036050584,45.0709909202,kmag,allsky,cks1
382,K01278,5656.3,100,4.7,1,-0.199,0.06,0.12,-99,0,13.65,0.046,284.677240207,44.7976400981,kmag,allsky,cks1
383,K01279,5704.6,100,4.7,1,-0.023,0.06,0.12,-99,0,12.246,0.031,293.372210936,44.7851812346,kmag,allsky,cks1
384,K01282,6111.6,100,4.7,1,-0.122,0.06,0.12,-99,0,11.2,0.018,293.230017771,45.0533639825,kmag,allsky,cks1
385,K01283,5737.1,100,4.7,1,-0.253,0.06,0.12,-99,0,10.128,0.012,296.007195563,44.8535698269,kmag,allsky,cks1
386,K01288,6026.3,100,4.7,1,0.062,0.06,0.12,-99,0,13.688,0.046,289.020135587,48.1197839087,kmag,allsky,cks1
387,K01299,5002.2,100,4.7,1,0.075,0.06,0.12,-99,0,10.121,0.017,293.282234368,48.2859172883,kmag,allsky,cks1
388,K01301,5218.7,100,4.7,1,-0.258,0.06,0.12,-99,0,14.079,0.085,293.146569797,47.7297053017,kmag,allsky,cks1
389,K01305,5296.3,100,4.7,1,0.172,0.06,0.12,-99,0,13.319,0.039,291.390846914,48.0655392013,kmag,allsky,cks1
390,K01306,5559.2,100,4.7,1,-0.253,0.06,0.12,-99,0,14.121,0.071,290.676187421,48.2942362496,kmag,allsky,cks1
391,K01307,5546.7,100,4.7,1,0.115,0.06,0.12,-99,0,13.135,0.034,290.927428191,48.4434587679,kmag,allsky,cks1
392,K01308,5639.3,100,4.7,1,0.018,0.06,0.12,-99,0,12.462,0.027,285.424159335,47.8345586087,kmag,allsky,cks1
393,K01311,5863.6,100,4.7,1,-0.242,0.06,0.12,-99,0,12.119,0.022,283.532950455,48.0943604111,kmag,allsky,cks1
394,K01314,5074.1,100,4.7,1,0.125,0.06,0.12,-99,0,11.191,0.017,285.221123787,47.8813037143,kmag,allsky,cks1
