,id_starname,teff,teff_err,logg,logg_err,feh,feh_err,feh_err,parallax,parallax_err,kmag,kmag_err,ra,dec,band,dust,cks_sprov
772,K02040,5657.0,60,4.7,1,0.0,0.12,0.12,-99,0,12.66,0.023,295.7921796697724,47.60006988683715,kmag,allsky,smemp
773,K02042,6627.0,60,4.7,1,-0.18,0.12,0.12,-99,0,11.764,0.023,298.75016896448835,45.46637856596118,kmag,allsky,smemp
774,K02043,5835.0,60,4.7,1,0.08,0.12,0.12,-99,0,12.627,0.04,292.5877742533716,38.52198274827773,kmag,allsky,smemp
775,K02044,5504.0,60,4.7,1,0.16,0.12,0.12,-99,0,14.161,0.065,294.6481707791457,46.39231734563864,kmag,allsky,smemp
776,K02045,4430.0,60,4.7,1,-0.09,0.12,0.12,-99,0,13.16,0.031,285.7515347417091,41.33567386403515,kmag,allsky,smemp
777,K02046,5583.0,60,4.7,1,0.25,0.12,0.12,-99,0,11.538,0.02,290.97923782263626,47.9889097201526,kmag,allsky,smemp
778,K02047,6009.0,60,4.7,1,-0.14,0.12,0.12,-99,0,12.681,0.029,293.1953922981303,49.31654104621318,kmag,allsky,smemp
779,K02048,5061.0,60,4.7,1,0.15,0.12,0.12,-99,0,13.775,0.069,293.0579794295979,45.248747178957615,kmag,allsky,smemp
780,K02049,6007.0,60,4.7,1,0.1,0.12,0.12,-99,0,12.566,0.028,292.0443891018698,46.328972349514025,kmag,allsky,smemp
781,K02051,5796.0,60,4.7,1,-0.02,0.12,0.12,-99,0,13.673,0.043,285.7994916717158,42.811742653760376,kmag,allsky,smemp
782,K02053,6041.0,60,4.7,1,0.0,0.12,0.12,-99,0,11.704,0.021,292.4210998336344,37.68279194622972,kmag,allsky,smemp
783,K02057,3906.0,60,4.7,1,-0.17,0.12,0.12,-99,0,12.073,0.022,284.4766868921361,46.25267810242217,kmag,allsky,smemp
784,K02058,3953.0,60,4.7,1,-0.17,0.12,0.12,-99,0,12.415,0.015,287.50114040529917,47.46911570923611,kmag,allsky,smemp
785,K02060,4691.0,60,4.7,1,0.12,0.12,0.12,-99,0,12.985,0.027000000000000003,291.22438289008704,45.77809929411345,kmag,allsky,smemp
786,K02069,6283.0,60,4.7,1,-0.01,0.12,0.12,-99,0,12.175999999999998,0.021,296.46449140277883,49.182895210868686,kmag,allsky,smemp
787,K02071,5184.0,60,4.7,1,0.13,0.12,0.12,-99,0,11.907,0.021,289.4447519882076,41.317965159899465,kmag,allsky,smemp
788,K02072,5838.0,60,4.7,1,-0.16,0.12,0.12,-99,0,11.97,0.021,289.35867370551364,50.59844886421193,kmag,allsky,smemp
789,K02073,4871.0,60,4.7,1,0.05,0.12,0.12,-99,0,13.408,0.032,291.2429746223468,44.00863374795644,kmag,allsky,smemp
790,K02075,6040.0,60,4.7,1,-0.06,0.12,0.12,-99,0,10.835999999999999,0.018,290.10198086620187,48.251146026539395,kmag,allsky,smemp
791,K02076,5670.0,60,4.7,1,0.18,0.12,0.12,-99,0,13.890999999999998,0.046,287.477635891754,46.14116851142354,kmag,allsky,smemp
792,K02078,4293.0,60,4.7,1,0.1,0.12,0.12,-99,0,12.941,0.028,295.2511869636589,45.84295365501008,kmag,allsky,smemp
793,K02079,5318.0,60,4.7,1,0.36,0.12,0.12,-99,0,11.213,0.018,294.97892525332287,46.00567410082639,kmag,allsky,smemp
794,K02081,4955.0,60,4.7,1,0.23,0.12,0.12,-99,0,11.341,0.02,291.7291463516108,38.06990746120225,kmag,allsky,smemp
795,K02082,5734.0,60,4.7,1,0.26,0.12,0.12,-99,0,12.686,0.024,294.5668576597752,46.075731239526654,kmag,allsky,smemp
796,K02086,5870.0,60,4.7,1,-0.06,0.12,0.12,-99,0,12.515999999999998,0.018,288.9612535490952,42.26504721591676,kmag,allsky,smemp
797,K02087,5945.0,60,4.7,1,0.04,0.12,0.12,-99,0,10.476,0.011,281.56145777824014,42.45040874997448,kmag,allsky,smemp
798,K02090,3725.0,60,4.7,1,0.38,0.12,0.12,-99,0,12.386,0.028,291.092650933483,49.19017292447745,kmag,allsky,smemp
799,K02093,5910.0,60,4.7,1,0.04,0.12,0.12,-99,0,13.997,0.066,292.9541991754485,41.934802458723226,kmag,allsky,smemp
800,K02094,5250.0,60,4.7,1,-0.03,0.12,0.12,-99,0,13.07,0.025,295.6629001578839,44.525823652359904,kmag,allsky,smemp
801,K02101,4258.0,60,4.7,1,0.04,0.12,0.12,-99,0,12.384,0.022,294.709468845484,45.96955331301886,kmag,allsky,smemp
802,K02105,5878.0,60,4.7,1,-0.08,0.12,0.12,-99,0,12.456,0.028,291.8713534742293,44.08739067398673,kmag,allsky,smemp
803,K02109,6034.0,60,4.7,1,-0.03,0.12,0.12,-99,0,12.731,0.026,287.38213476148127,49.45242468520286,kmag,allsky,smemp
804,K02110,6478.0,60,4.7,1,0.21,0.12,0.12,-99,0,10.970999999999998,0.016,294.46851973688615,49.330978870705614,kmag,allsky,smemp
805,K02111,5348.0,60,4.7,1,0.04,0.12,0.12,-99,0,13.228,0.029,286.284707718601,44.781581728951025,kmag,allsky,smemp
806,K02114,4101.0,60,4.7,1,-0.13,0.12,0.12,-99,0,12.370999999999999,0.018,281.1117588179852,42.45496977463181,kmag,allsky,smemp
807,K02115,5135.0,60,4.7,1,0.05,0.12,0.12,-99,0,14.155,0.065,294.15335045403845,46.166397574263065,kmag,allsky,smemp
808,K02119,5009.0,60,4.7,1,0.2,0.12,0.12,-99,0,12.152,0.022,291.0499339899215,39.141674041147965,kmag,allsky,smemp
809,K02120,4963.0,60,4.7,1,-0.09,0.12,0.12,-99,0,11.673,0.021,297.0746571467401,39.933889330375855,kmag,allsky,smemp
810,K02126,4707.0,60,4.7,1,-0.16,0.12,0.12,-99,0,13.604,0.044,291.808064495633,38.62266151737703,kmag,allsky,smemp
811,K02130,4068.0,60,4.7,1,-0.06,0.12,0.12,-99,0,12.776,0.028,291.72622511652213,37.52896800273439,kmag,allsky,smemp
812,K02133,4975.0,60,4.7,1,0.41,0.12,0.12,-99,0,10.136,0.021,285.6729033139136,44.116751313747855,kmag,allsky,smemp
813,K02135,5966.0,60,4.7,1,-0.03,0.12,0.12,-99,0,12.198,0.02,296.80341457885305,46.74110106561965,kmag,allsky,smemp
814,K02137,5242.0,60,4.7,1,-0.25,0.12,0.12,-99,0,11.944,0.019,299.2370530996152,45.83477805041195,kmag,allsky,smemp
815,K02138,6689.0,60,4.7,1,-0.32,0.12,0.12,-99,0,11.512,0.021,294.99177234032186,40.144396381233506,kmag,allsky,smemp
816,K02143,5372.0,60,4.7,1,0.16,0.12,0.12,-99,0,12.463,0.025,292.08478655604864,49.2374206094396,kmag,allsky,smemp
817,K02146,4751.0,60,4.7,1,0.13,0.12,0.12,-99,0,13.17,0.026,290.9144515787512,42.28655217214111,kmag,allsky,smemp
818,K02147,5598.0,60,4.7,1,-0.26,0.12,0.12,-99,0,12.784,0.03,291.7716029536809,47.52991922937194,kmag,allsky,smemp
819,K02148,5517.0,60,4.7,1,0.44,0.12,0.12,-99,0,11.697,0.021,283.19207788814543,41.305417198022816,kmag,allsky,smemp
820,K02149,6079.0,60,4.7,1,0.15,0.12,0.12,-99,0,10.795,0.021,297.7865466575064,47.88615423720812,kmag,allsky,smemp
821,K02153,6014.0,60,4.7,1,-0.05,0.12,0.12,-99,0,12.388,0.018,281.56999975607687,47.39862325041709,kmag,allsky,smemp
822,K02156,3733.0,60,4.7,1,-0.13,0.12,0.12,-99,0,12.826,0.027000000000000003,286.59425289553775,37.891283580253464,kmag,allsky,smemp
823,K02158,5385.0,60,4.7,1,0.03,0.12,0.12,-99,0,11.279000000000002,0.018,297.6513316949134,40.35241542599257,kmag,allsky,smemp
824,K02159,5653.0,60,4.7,1,0.08,0.12,0.12,-99,0,11.982,0.021,285.1383316620761,45.004452207945405,kmag,allsky,smemp
825,K02162,5759.0,60,4.7,1,-0.54,0.12,0.12,-99,0,12.534,0.03,285.691954977796,45.68939934782581,kmag,allsky,smemp
826,K02167,5515.0,60,4.7,1,0.05,0.12,0.12,-99,0,13.783,0.054,291.60449652510766,41.30932745574806,kmag,allsky,smemp
827,K02168,5929.0,60,4.7,1,-0.06,0.12,0.12,-99,0,13.351,0.039,296.8520316172253,49.08443590777743,kmag,allsky,smemp
828,K02169,5347.0,60,4.7,1,0.06,0.12,0.12,-99,0,10.662,0.016,285.20742102107135,45.384333029648026,kmag,allsky,smemp
829,K02173,4703.0,60,4.7,1,0.13,0.12,0.12,-99,0,10.674,0.013999999999999999,297.29255801473505,49.981749895538215,kmag,allsky,smemp
830,K02175,5394.0,60,4.7,1,0.07,0.12,0.12,-99,0,11.175,0.018,291.88001801625285,45.38784193648378,kmag,allsky,smemp
831,K02183,5524.0,60,4.7,1,0.09,0.12,0.12,-99,0,13.55,0.048,292.17106830795797,40.91623806153584,kmag,allsky,smemp
832,K02184,4624.0,60,4.7,1,-0.51,0.12,0.12,-99,0,13.264,0.033,290.17503824063243,52.22039576580747,kmag,allsky,smemp
833,K02188,5859.0,60,4.7,1,-0.46,0.12,0.12,-99,0,13.745,0.055,283.7538221496942,47.79694841191907,kmag,allsky,smemp
834,K02191,3885.0,60,4.7,1,0.25,0.12,0.12,-99,0,11.811,0.02,285.08653865413885,40.899050581780145,kmag,allsky,smemp
835,K02193,4341.0,60,4.7,1,-0.34,0.12,0.12,-99,0,13.174,0.038,284.1078440746687,44.245804662586345,kmag,allsky,smemp
836,K02194,5705.0,60,4.7,1,-0.37,0.12,0.12,-99,0,12.344,0.025,292.3264835408368,38.657544094436155,kmag,allsky,smemp
837,K02195,6034.0,60,4.7,1,-0.23,0.12,0.12,-99,0,13.559,0.039,291.25622527737437,49.25892875966752,kmag,allsky,smemp
838,K02198,6268.0,60,4.7,1,-0.12,0.12,0.12,-99,0,11.699000000000002,0.024,287.1302406939955,48.66534701916603,kmag,allsky,smemp
839,K02201,5908.0,60,4.7,1,0.2,0.12,0.12,-99,0,12.4,0.025,286.37001128349203,37.552514172323505,kmag,allsky,smemp
840,K02202,5219.0,60,4.7,1,0.39,0.12,0.12,-99,0,12.339,0.023,287.94559852868895,39.230528096842434,kmag,allsky,smemp
841,K02204,6166.0,60,4.7,1,-0.37,0.12,0.12,-99,0,12.577,0.021,291.549411913211,44.52727880969657,kmag,allsky,smemp
842,K02205,4667.0,60,4.7,1,-0.09,0.12,0.12,-99,0,13.297,0.027000000000000003,281.6940529429551,46.94652096137992,kmag,allsky,smemp
843,K02208,5776.0,60,4.7,1,0.07,0.12,0.12,-99,0,10.966,0.011,290.54368363132244,47.72590728059173,kmag,allsky,smemp
844,K02210,4833.0,60,4.7,1,-0.1,0.12,0.12,-99,0,13.075,0.029,287.30277201885264,39.28963991207389,kmag,allsky,smemp
845,K02214,4583.0,60,4.7,1,0.12,0.12,0.12,-99,0,13.518,0.038,286.71671201104493,47.425658024351996,kmag,allsky,smemp
846,K02218,5424.0,60,4.7,1,0.09,0.12,0.12,-99,0,12.859000000000002,0.032,289.3879903586237,50.59701147010764,kmag,allsky,smemp
847,K02220,5654.0,60,4.7,1,0.13,0.12,0.12,-99,0,13.136,0.032,294.1378921137597,42.37040748997004,kmag,allsky,smemp
848,K02222,6658.0,60,4.7,1,-0.23,0.12,0.12,-99,0,11.909,0.019,295.247315290836,45.757376430699956,kmag,allsky,smemp
849,K02223,4834.0,60,4.7,1,0.02,0.12,0.12,-99,0,13.201,0.027000000000000003,290.9536059136056,45.719554536098784,kmag,allsky,smemp
850,K02225,4603.0,60,4.7,1,0.11,0.12,0.12,-99,0,12.128,0.021,296.72445530718136,49.53268464145817,kmag,allsky,smemp
851,K02228,6489.0,60,4.7,1,-0.12,0.12,0.12,-99,0,11.75,0.021,293.41795599677874,48.198830990900476,kmag,allsky,smemp
852,K02236,5429.0,60,4.7,1,-0.08,0.12,0.12,-99,0,14.081,0.055,288.61787146599517,48.098363853681704,kmag,allsky,smemp
853,K02238,3934.0,60,4.7,1,-0.09,0.12,0.12,-99,0,11.683,0.013,290.4341483221931,44.107780198028536,kmag,allsky,smemp
854,K02246,5696.0,60,4.7,1,-0.34,0.12,0.12,-99,0,12.66,0.023,288.9240901344238,46.05758653009056,kmag,allsky,smemp
855,K02247,4464.0,60,4.7,1,0.11,0.12,0.12,-99,0,12.015,0.023,283.1209267515955,43.525570126539066,kmag,allsky,smemp
856,K02250,4864.0,60,4.7,1,0.14,0.12,0.12,-99,0,13.393,0.043,285.2166766928304,41.282444913588535,kmag,allsky,smemp
857,K02252,5981.0,60,4.7,1,0.05,0.12,0.12,-99,0,12.271,0.023,292.2339047959172,41.575183155052706,kmag,allsky,smemp
858,K02256,4600.0,60,4.7,1,0.07,0.12,0.12,-99,0,13.140999999999998,0.028,299.0770621378555,45.440558312388774,kmag,allsky,smemp
859,K02260,6063.0,60,4.7,1,-0.05,0.12,0.12,-99,0,10.970999999999998,0.022,290.23586303954386,50.03006539429556,kmag,allsky,smemp
860,K02261,5077.0,60,4.7,1,-0.04,0.12,0.12,-99,0,12.203,0.02,287.5296372311056,38.894506474506095,kmag,allsky,smemp
861,K02266,4727.0,60,4.7,1,-0.07,0.12,0.12,-99,0,13.663,0.045,298.3026595343586,47.693965441559975,kmag,allsky,smemp
862,K02272,6330.0,60,4.7,1,-0.11,0.12,0.12,-99,0,11.841,0.016,294.1536454672358,46.30961513722142,kmag,allsky,smemp
863,K02273,5844.0,60,4.7,1,0.19,0.12,0.12,-99,0,11.409,0.018,294.91158740069056,46.4914717991224,kmag,allsky,smemp
864,K02276,6434.0,60,4.7,1,-0.17,0.12,0.12,-99,0,10.547,0.017,294.95892847680625,38.59159679621214,kmag,allsky,smemp
865,K02278,5862.0,60,4.7,1,-0.13,0.12,0.12,-99,0,12.32,0.025,291.6071451226893,38.41031915667911,kmag,allsky,smemp
866,K02279,5923.0,60,4.7,1,0.07,0.12,0.12,-99,0,12.469,0.024,295.42207168343583,38.73567365203663,kmag,allsky,smemp
867,K02281,4989.0,60,4.7,1,0.2,0.12,0.12,-99,0,11.884,0.026,293.13118032257626,45.66341530354949,kmag,allsky,smemp
868,K02289,6050.0,60,4.7,1,0.1,0.12,0.12,-99,0,12.005,0.018,295.70109806359005,38.94582094048341,kmag,allsky,smemp
869,K02290,4933.0,60,4.7,1,-0.31,0.12,0.12,-99,0,12.527,0.025,296.85098233548,50.69877364266613,kmag,allsky,smemp
870,K02298,,60,4.7,1,,0.12,0.12,-99,0,11.735,0.019,288.4561183171917,45.80222576769965,kmag,allsky,smemp
871,K02300,5055.0,60,4.7,1,-0.18,0.12,0.12,-99,0,12.189,0.022,284.09743051264167,47.81048560267043,kmag,allsky,smemp
872,K02303,6355.0,60,4.7,1,-0.11,0.12,0.12,-99,0,12.363,0.022,289.7473165400932,39.52341314849844,kmag,allsky,smemp
873,K02306,4017.0,60,4.7,1,0.09,0.12,0.12,-99,0,11.828,0.013,282.28438197331434,42.154214525211366,kmag,allsky,smemp
874,K02311,5628.0,60,4.7,1,0.01,0.12,0.12,-99,0,10.981,0.017,287.2411783078194,39.332697663830295,kmag,allsky,smemp
875,K02318,4598.0,60,4.7,1,-0.11,0.12,0.12,-99,0,12.212,0.025,284.99965818251013,49.47995055955965,kmag,allsky,smemp
876,K02319,5914.0,60,4.7,1,-0.05,0.12,0.12,-99,0,12.079,0.02,283.7547769738195,45.33512496621462,kmag,allsky,smemp
877,K02329,3882.0,60,4.7,1,-0.07,0.12,0.12,-99,0,12.674,0.027000000000000003,292.77000717619495,48.89984693263276,kmag,allsky,smemp
878,K02331,5854.0,60,4.7,1,0.12,0.12,0.12,-99,0,12.065,0.026,288.14473231780767,51.275644632446316,kmag,allsky,smemp
879,K02332,5149.0,60,4.7,1,-0.1,0.12,0.12,-99,0,11.171,0.019,292.2525300578581,40.79278947809984,kmag,allsky,smemp
880,K02333,6000.0,60,4.7,1,-0.24,0.12,0.12,-99,0,12.289000000000001,0.024,282.3947016814925,48.75913339076554,kmag,allsky,smemp
881,K02336,4389.0,60,4.7,1,0.06,0.12,0.12,-99,0,12.322,0.022,296.9710784075931,41.46699086944471,kmag,allsky,smemp
882,K02339,4582.0,60,4.7,1,0.15,0.12,0.12,-99,0,12.814,0.029,291.66934372567044,42.59074409157982,kmag,allsky,smemp
883,K02344,4364.0,60,4.7,1,0.23,0.12,0.12,-99,0,13.202,0.03,296.60343169212706,44.12925365283472,kmag,allsky,smemp
884,K02347,4083.0,60,4.7,1,0.27,0.12,0.12,-99,0,12.059,0.022,292.7734522848991,44.17808801057307,kmag,allsky,smemp
885,K02352,6173.0,60,4.7,1,-0.41,0.12,0.12,-99,0,9.504,0.013999999999999999,285.182868483363,43.831028315595034,kmag,allsky,smemp
886,K02355,4686.0,60,4.7,1,0.13,0.12,0.12,-99,0,13.742,0.056,295.93837366192054,49.79113370327545,kmag,allsky,smemp
887,K02357,5577.0,60,4.7,1,-0.01,0.12,0.12,-99,0,13.934,0.07399999999999998,293.20372874665105,43.0569673398794,kmag,allsky,smemp
888,K02358,6276.0,60,4.7,1,0.18,0.12,0.12,-99,0,12.264,0.023,295.1390408110794,40.979052746666376,kmag,allsky,smemp
889,K02365,5846.0,60,4.7,1,0.18,0.12,0.12,-99,0,12.390999999999998,0.029,292.80859841664346,49.57942424400928,kmag,allsky,smemp
890,K02366,6045.0,60,4.7,1,0.0,0.12,0.12,-99,0,11.239,0.026,287.5849351742983,49.15473280595531,kmag,allsky,smemp
891,K02367,5968.0,60,4.7,1,0.16,0.12,0.12,-99,0,11.29,0.013,290.8714238780093,45.41028129916265,kmag,allsky,smemp
892,K02369,5788.0,60,4.7,1,0.11,0.12,0.12,-99,0,14.318,0.067,285.72076182821314,40.85691157432757,kmag,allsky,smemp
893,K02370,6386.0,60,4.7,1,-0.17,0.12,0.12,-99,0,11.805,0.02,297.5582116917223,40.54130192103405,kmag,allsky,smemp
894,K02372,5901.0,60,4.7,1,-0.1,0.12,0.12,-99,0,11.988,0.023,289.4858423495302,50.944196668920775,kmag,allsky,smemp
895,K02374,5620.0,60,4.7,1,0.1,0.12,0.12,-99,0,12.89,0.03,299.13624352387563,45.86995824378066,kmag,allsky,smemp
896,K02389,5885.0,60,4.7,1,-0.11,0.12,0.12,-99,0,12.177,0.018,291.5788504542588,44.531682545623894,kmag,allsky,smemp
897,K02390,5928.0,60,4.7,1,0.17,0.12,0.12,-99,0,10.809,0.06800000000000002,297.21584428691153,47.37850815282237,kmag,allsky,smemp
898,K02393,4759.0,60,4.7,1,-0.05,0.12,0.12,-99,0,12.722000000000001,0.038,294.66467890841784,39.78384614536333,kmag,allsky,smemp
899,K02396,5195.0,60,4.7,1,0.05,0.12,0.12,-99,0,12.852,0.029,293.97275958720365,50.6451139195288,kmag,allsky,smemp
900,K02398,6097.0,60,4.7,1,-0.46,0.12,0.12,-99,0,12.276,0.021,289.93927230290586,41.502671382585476,kmag,allsky,smemp
901,K02399,5020.0,60,4.7,1,-0.11,0.12,0.12,-99,0,12.187,0.023,294.88961599549987,49.37982152383629,kmag,allsky,smemp
902,K02401,4495.0,60,4.7,1,0.02,0.12,0.12,-99,0,12.484000000000002,0.019,290.8363147075664,47.4449629464063,kmag,allsky,smemp
903,K02402,4544.0,60,4.7,1,0.16,0.12,0.12,-99,0,12.429,0.024,285.295646185269,44.552754249572885,kmag,allsky,smemp
904,K02403,6045.0,60,4.7,1,0.12,0.12,0.12,-99,0,11.588,0.021,286.6257591353654,37.53731304379771,kmag,allsky,smemp
905,K02407,5825.0,60,4.7,1,0.16,0.12,0.12,-99,0,12.645,0.024,296.37685210972256,50.62145918242468,kmag,allsky,smemp
906,K02408,5418.0,60,4.7,1,-0.16,0.12,0.12,-99,0,12.507,0.024,287.06641085669446,41.874971183474116,kmag,allsky,smemp
907,K02409,4961.0,60,4.7,1,-0.55,0.12,0.12,-99,0,12.799,0.025,296.5527609542304,46.9661944559835,kmag,allsky,smemp
908,K02414,5568.0,60,4.7,1,-0.49,0.12,0.12,-99,0,12.038,0.018,286.02611128058516,44.7828570736506,kmag,allsky,smemp
909,K02418,3812.0,60,4.7,1,0.0,0.12,0.12,-99,0,12.374,0.023,297.4868346829268,46.99667823128778,kmag,allsky,smemp
910,K02422,5157.0,60,4.7,1,-0.09,0.12,0.12,-99,0,12.965,0.024,296.5500965537226,49.1023070029918,kmag,allsky,smemp
911,K02426,5379.0,60,4.7,1,0.08,0.12,0.12,-99,0,12.199000000000002,0.023,284.9030676792206,43.95406159577077,kmag,allsky,smemp
912,K02433,5843.0,60,4.7,1,0.05,0.12,0.12,-99,0,13.819,0.056,294.33851092322806,50.33651777920382,kmag,allsky,smemp
913,K02440,5570.0,60,4.7,1,0.35,0.12,0.12,-99,0,12.361,0.029,282.9997681740548,40.557432176078784,kmag,allsky,smemp
914,K02442,4977.0,60,4.7,1,0.06,0.12,0.12,-99,0,13.605,0.041,289.85891653127015,48.69380768947752,kmag,allsky,smemp
915,K02443,5859.0,60,4.7,1,-0.44,0.12,0.12,-99,0,12.536,0.022,287.79826990319333,45.656765542248394,kmag,allsky,smemp
916,K02457,6295.0,60,4.7,1,-0.21,0.12,0.12,-99,0,11.269,0.011,282.30125045169507,46.51618138340393,kmag,allsky,smemp
917,K02460,4513.0,60,4.7,1,-0.45,0.12,0.12,-99,0,12.59,0.03,287.6572346382625,48.98220533691492,kmag,allsky,smemp
918,K02462,6017.0,60,4.7,1,0.06,0.12,0.12,-99,0,10.373,0.023,298.9917165468527,40.142260032354656,kmag,allsky,smemp
919,K02470,5751.0,60,4.7,1,0.31,0.12,0.12,-99,0,12.08,0.017,297.78640700870704,45.41745325646692,kmag,allsky,smemp
920,K02473,5015.0,60,4.7,1,-0.19,0.12,0.12,-99,0,13.896,0.061,291.9600082008358,44.90005867238956,kmag,allsky,smemp
921,K02479,5319.0,60,4.7,1,0.03,0.12,0.12,-99,0,11.140999999999998,0.018,292.88523016919163,41.27916896492004,kmag,allsky,smemp
922,K02480,4163.0,60,4.7,1,0.03,0.12,0.12,-99,0,12.875,0.022,298.92633912552367,44.002175946381456,kmag,allsky,smemp
923,K02484,5764.0,60,4.7,1,-0.48,0.12,0.12,-99,0,11.015999999999998,0.017,283.88521960098365,47.637150709151314,kmag,allsky,smemp
924,K02485,4880.0,60,4.7,1,-0.22,0.12,0.12,-99,0,13.292,0.04,285.1733173877945,48.7700099386912,kmag,allsky,smemp
925,K02488,5966.0,60,4.7,1,-0.07,0.12,0.12,-99,0,12.234000000000002,0.016,291.47424432571927,44.68341192765541,kmag,allsky,smemp
926,K02490,4735.0,60,4.7,1,-0.05,0.12,0.12,-99,0,13.585,0.042,292.90162259292714,38.29703199237905,kmag,allsky,smemp
927,K02492,5704.0,60,4.7,1,-0.46,0.12,0.12,-99,0,12.382,0.026,285.40497226355814,49.99481864528744,kmag,allsky,smemp
928,K02497,4877.0,60,4.7,1,0.0,0.12,0.12,-99,0,13.558,0.053,285.2324786144085,48.80669631604812,kmag,allsky,smemp
929,K02498,5116.0,60,4.7,1,-0.14,0.12,0.12,-99,0,12.075,0.023,291.628808609495,41.20883505785282,kmag,allsky,smemp
930,K02503,4751.0,60,4.7,1,0.14,0.12,0.12,-99,0,11.942,0.017,294.39094887949483,44.76295227243284,kmag,allsky,smemp
931,K02516,5348.0,60,4.7,1,0.33,0.12,0.12,-99,0,11.582,0.016,295.4536400409786,42.85883120664384,kmag,allsky,smemp
932,K02517,5533.0,60,4.7,1,-0.21,0.12,0.12,-99,0,12.901,0.026,289.8844102135073,45.21150751808182,kmag,allsky,smemp
933,K02519,4398.0,60,4.7,1,0.12,0.12,0.12,-99,0,12.039000000000001,0.022,288.90386744905294,39.15427195022541,kmag,allsky,smemp
934,K02520,4562.0,60,4.7,1,-0.07,0.12,0.12,-99,0,13.2,0.037,284.5858363922679,47.07956459937194,kmag,allsky,smemp
935,K02521,4948.0,60,4.7,1,-0.29,0.12,0.12,-99,0,13.824000000000002,0.045,285.86932765822326,42.72799958996082,kmag,allsky,smemp
936,K02522,4775.0,60,4.7,1,0.15,0.12,0.12,-99,0,11.529000000000002,0.02,299.38149213071154,45.5920846171478,kmag,allsky,smemp
937,K02525,4641.0,60,4.7,1,0.0,0.12,0.12,-99,0,13.418,0.042,285.2919299699396,41.25572746096999,kmag,allsky,smemp
938,K02527,4303.0,60,4.7,1,0.01,0.12,0.12,-99,0,11.562,0.013,287.1428294554329,43.616117682318105,kmag,allsky,smemp
939,K02529,4561.0,60,4.7,1,-0.02,0.12,0.12,-99,0,13.333,0.036,301.7207774931573,44.412085560518705,kmag,allsky,smemp
940,K02530,5915.0,60,4.7,1,0.2,0.12,0.12,-99,0,12.218,0.018,287.80554420938995,45.34053713098036,kmag,allsky,smemp
941,K02531,4667.0,60,4.7,1,0.11,0.12,0.12,-99,0,13.156,0.034,295.1039024489225,39.26866086462145,kmag,allsky,smemp
942,K02533,4967.0,60,4.7,1,0.04,0.12,0.12,-99,0,11.242,0.023,286.71566764287985,48.645255239767216,kmag,allsky,smemp
943,K02534,5916.0,60,4.7,1,-0.05,0.12,0.12,-99,0,12.503,0.022,286.3442954268307,37.411934661616286,kmag,allsky,smemp
944,K02535,4867.0,60,4.7,1,0.12,0.12,0.12,-99,0,12.776,0.03,284.74788342043234,46.373541503087644,kmag,allsky,smemp
945,K02540,4460.0,60,4.7,1,0.2,0.12,0.12,-99,0,13.269,0.037,294.0703754729804,38.18165783334493,kmag,allsky,smemp
946,K02541,4990.0,60,4.7,1,0.16,0.12,0.12,-99,0,10.97,0.025,290.62188443103696,51.05734527549,kmag,allsky,smemp
947,K02543,4981.0,60,4.7,1,0.01,0.12,0.12,-99,0,13.392,0.04,295.9091695481692,51.34787768216034,kmag,allsky,smemp
948,K02545,5967.0,60,4.7,1,0.12,0.12,0.12,-99,0,10.454,0.016,284.59368582552065,46.44973641571437,kmag,allsky,smemp
949,K02547,5865.0,60,4.7,1,-0.18,0.12,0.12,-99,0,12.593,0.024,296.4557129132337,39.59853701938879,kmag,allsky,smemp
950,K02548,4699.0,60,4.7,1,-0.29,0.12,0.12,-99,0,12.658,0.027000000000000003,288.18188101022974,46.24606057739421,kmag,allsky,smemp
951,K02551,4828.0,60,4.7,1,0.03,0.12,0.12,-99,0,13.765999999999998,0.052,296.72306519520214,49.1067027846057,kmag,allsky,smemp
952,K02553,4977.0,60,4.7,1,0.21,0.12,0.12,-99,0,13.663,0.051,292.3074314563973,46.6265789948767,kmag,allsky,smemp
953,K02555,6036.0,60,4.7,1,-0.22,0.12,0.12,-99,0,11.639,0.02,287.8570172636576,40.54719092426323,kmag,allsky,smemp
954,K02556,5407.0,60,4.7,1,-0.34,0.12,0.12,-99,0,12.427,0.023,295.10251664613634,40.57237362353175,kmag,allsky,smemp
955,K02559,5766.0,60,4.7,1,0.08,0.12,0.12,-99,0,12.335999999999999,0.023,291.60671886484835,42.03597833559721,kmag,allsky,smemp
956,K02560,4686.0,60,4.7,1,-0.23,0.12,0.12,-99,0,13.218,0.033,295.7052139533588,39.756839267027104,kmag,allsky,smemp
957,K02561,5952.0,60,4.7,1,-0.02,0.12,0.12,-99,0,12.27,0.022,282.9569197197011,42.82555885658083,kmag,allsky,smemp
958,K02563,5897.0,60,4.7,1,0.0,0.12,0.12,-99,0,12.62,0.024,288.0955916868764,40.365909003328326,kmag,allsky,smemp
959,K02564,6158.0,60,4.7,1,-0.23,0.12,0.12,-99,0,12.602,0.021,293.5738933092775,45.38449194528134,kmag,allsky,smemp
960,K02570,3803.0,60,4.7,1,-0.06,0.12,0.12,-99,0,12.535,0.025,297.2928325778088,48.11438960871072,kmag,allsky,smemp
961,K02571,5140.0,60,4.7,1,0.24,0.12,0.12,-99,0,12.532,0.028,293.1369678306537,42.35042497792648,kmag,allsky,smemp
