id_obs,id_name,obs_bjd,obs_counts,obs_exposure_time,obs_logline,obs_decker,smemp_teff,smemp_teff_err,smemp_radius,smemp_fe,smemp_fe_err,smsyn_teff,smsyn_teff_err,smsyn_logg,smsyn_logg_err,smsyn_fe,smsyn_fe_err,smsyn_vsini
j158.1294,CK02891,2456178.91083744,10020.0,277.23080444,1294   CK02891        n   9:48:05   276  ( 9:48:04) C2  10k    ,C2,5949.0,110.0,1.749,0.09,0.09,6090.72834791,100.0,4.00150607727,0.1,0.125753386519,0.06,5.72348615124
j158.1295,CK03012,2456178.91594637,10004.0,261.39279175,"1295   CK03012        n   9:55:07   261  ( 9:55:06) C2  10k  faint companion; ~3-4""",C2,5617.0,110.0,1.176,-0.47,0.09,5430.83205513,100.0,4.02681382495,0.1,-0.51824287767,0.06,1.49101501215
j158.1296,CK03087,2456178.92067715,10028.0,234.36759949,"1296   CK03087        n  10:01:11   234  (10:01:13) C2  10k  still excellent seeing ~0.7""",C2,5184.0,110.0,0.908,0.32,0.09,5316.76008793,100.0,4.51979328119,0.1,0.290850801148,0.06,0.966027211856
j158.1297,CK03277,2456178.92454238,10016.0,279.80041504,1297   CK03277        n  10:06:56   279  (10:06:57) C2  10k    ,C2,5848.0,110.0,1.909,-0.1,0.09,5996.52461787,100.0,3.95000670589,0.1,-0.0157444473721,0.06,7.32537145742
j158.1298,CK02960,2456178.92856753,10048.0,269.78961182,1298   CK02960        n  10:13:02   269  (10:13:03) C2  10k    ,C2,5831.0,110.0,1.276,0.06,0.09,5955.73160565,100.0,4.24182298075,0.1,0.0894891247152,0.06,2.98549813207
j158.1299,CK02984,2456178.93306649,10004.0,271.01080322,1299   CK02984        n  10:18:58   270  (10:18:57) C2  10k  half night complete,C2,5875.0,110.0,1.808,-0.03,0.09,6128.07090781,100.0,4.09101107149,0.1,0.105242686187,0.06,6.23451833822
j158.1384,K02626,2456179.81585588,1352.0,900.13879395,1384   K02626         n   7:31:06   900  ( 7:31:35) C2   1k  Two midpts differ by -29 s,C2,3562.0,70.0,0.439,-0.22,0.09,4735.40209208,100.0,4.77214213544,0.1,-0.763944560511,0.06,456.192380757
j158.1387,CK01288,2456179.86472241,4004.0,653.5536499,"1387   CK01288        n   8:41:46   653  ( 8:41:46) C2   4k  much faster than expected for vmag=15.1, could have been wrong star, see guider snap as there was a nearby star, spectrum is of star farther east",C2,5993.0,110.0,1.16,0.06,0.09,6072.0827567,100.0,4.33074243415,0.1,0.0677990751062,0.06,1.71137601524
j158.1388,CK02915,2456179.87228267,10012.0,389.51159668,1388   CK02915        n   8:52:07   389  ( 8:52:05) C2  10k    ,C2,5515.0,110.0,1.023,-0.07,0.09,5616.96591553,100.0,4.43948551995,0.1,0.0153187584243,0.06,0.774960021652
j158.1389,CK03403,2456179.87655477,10008.0,291.63998413,"1389   CK03403        n   8:59:07   291  ( 8:59:09) C2  10k  followed with snap of 'ck02826', no spectrum, guider image showed source at coordinates to be extended, coordinates or guiding might be off",C2,5792.0,110.0,1.724,0.14,0.09,5755.71079586,100.0,3.92751129775,0.1,0.102507040666,0.06,3.86915159814
j158.1390,CK03252,2456179.88448561,10028.0,441.22280884,1390   CK03252        n   9:08:50   440  ( 9:08:46) C2  10k    ,C2,4572.0,110.0,2.259,0.2,0.09,4376.78489578,100.0,2.61062767103,0.1,0.129815751748,0.06,5.92122433851
j158.1391,CK03415,2456179.88935553,10004.0,349.5920105,1391   CK03415        n   9:16:42   349  ( 9:16:43) C2  10k    ,C2,5964.0,110.0,1.088,-0.58,0.09,5526.71610786,100.0,4.35091076838,0.1,-0.682649384761,0.06,6.24373698186
j158.1392,CK03015,2456179.89496388,10004.0,395.81280518,1392   CK03015        n   9:25:08   395  ( 9:25:04) C2  10k    ,C2,5893.0,110.0,1.103,0.05,0.09,5739.36760902,100.0,4.03839421455,0.1,-0.0425564912449,0.06,2.35727275718
j158.1393,CK02805,2456179.90035683,10032.0,386.1315918,1393   CK02805        n   9:32:59   386  ( 9:32:56) C2  10k,C2,5879.0,110.0,0.968,-0.32,0.09,5878.99876312,100.0,4.28159418475,0.1,-0.239765370849,0.06,1.64731469966
j158.1394,CK03422,2456179.90682464,10004.0,386.16720581,"1394   CK03422        n   9:41:11   385  ( 9:41:11) C2  10k  joel commented that it could be a sub-arcsecond double. close companion to west south-west, only slight indication though hard to tell",C2,5702.0,110.0,1.286,0.07,0.09,5850.17882863,100.0,4.53325464884,0.1,0.138302457999,0.06,5.19152875949
j158.1395,CK03384,2456179.91242378,10024.0,388.39840698,1395   CK03384        n   9:49:29   388  ( 9:49:21) C2  10k    ,C2,5966.0,110.0,1.139,0.08,0.09,5956.19773438,100.0,4.17612225343,0.1,0.0515992492314,0.06,3.93927586814
j158.1396,CK02787,2456179.91805709,10016.0,440.73120117,1396   CK02787        n   9:57:47   440  ( 9:57:50) C2  10k    ,C2,6325.0,110.0,1.95,-0.24,0.09,6490.75456599,100.0,4.52126417318,0.1,-0.191288191015,0.06,17.5418452495
j158.1397,CK03002,2456179.92400756,10016.0,443.32199097,1397   CK03002        n  10:06:17   443  (10:06:27) C2  10k    ,C2,6195.0,110.0,1.426,-0.13,0.09,5972.45904498,100.0,4.60080777191,0.1,-0.144924308786,0.06,18.3383095826
j158.1398,CK03023,2456179.92985536,10016.0,482.87637329,1398   CK03023        n  10:15:54   482  (10:15:47) C2  10k  end of half night,C2,6117.0,110.0,1.345,-0.23,0.09,6322.56413982,100.0,4.42359761068,0.1,-0.0690724909803,0.06,6.9437874972
j159.80,K01422,2456192.77382218,1596.0,900.15679932,80     K01422         n   6:31:37   900  ( 6:32:30) C2   2k  Two midpts differ ,C2,3655.0,70.0,0.46,-0.25,0.09,4791.87549873,100.0,4.81273142222,0.1,-0.710434559237,0.06,96.3680256245
j159.81,K01298,2456192.78650532,2152.0,900.10479736,81     K01298         n   6:49:11   900  ( 6:49:43) C2   2k  Two midpts differ by -32 s,C2,4236.0,70.0,0.656,-0.23,0.09,4501.06366957,100.0,4.66619286454,0.1,-0.226931957965,0.06,3.48053947351
j159.82,K01596,2456192.79694706,3004.0,640.85681152,82     K01596         n   7:03:50   640  ( 7:04:00) C2   3k    ,C2,4525.0,110.0,0.745,0.16,0.09,4787.01934521,100.0,4.49473176998,0.1,0.265758244448,0.06,2.23791181547
j159.92,CK03117,2456192.89272999,10008.0,369.23800659,92     CK03117        n   9:22:03   369  ( 9:22:05) C2  10k    ,C2,5384.0,110.0,0.944,0.03,0.09,5551.05075214,100.0,4.53591877123,0.1,0.105990595818,0.06,1.79895853226
j159.93,CK02867,2456192.89843726,10016.0,256.07720947,93     CK02867        n   9:30:11   255  ( 9:30:11) C2  10k    ,C2,5030.0,110.0,0.708,-0.5,0.09,4931.22765582,100.0,4.5330838343,0.1,-0.431613113224,0.06,3.81632042927
j159.94,CK02979,2456192.90391734,10004.0,427.26760864,94     CK02979        n   9:37:55   427  ( 9:37:58) C2  10k    ,C2,5892.0,110.0,1.29,-0.25,0.09,6001.98658555,100.0,4.29109750167,0.1,-0.178379232524,0.06,1.73720948788
j159.95,CK02949,2456192.90971754,10012.0,465.89559937,"95     CK02949        n   9:47:08   465  ( 9:47:08) C2  10k  1.1""",C2,5920.0,110.0,1.216,0.13,0.09,5894.78360612,100.0,4.10865209836,0.1,0.0697081537984,0.06,2.81739478473
j159.96,CK03346,2456192.91667773,10004.0,468.4447937,96     CK03346        n   9:56:57   468  ( 9:56:51) C2  10k     ,C2,5942.0,110.0,1.155,-0.04,0.09,5946.24540846,100.0,4.30789793939,0.1,-0.0129233249002,0.06,2.64300004141
j159.97,CK03128,2456192.92352968,10024.0,424.04159546,97     CK03128        n  10:06:25   423  (10:06:26) C2  10k    ,C2,6047.0,110.0,1.543,-0.18,0.09,6078.72187371,100.0,3.98616510751,0.1,-0.0957574922045,0.06,5.34468843799
j159.98,CK03046,2456192.92944325,10016.0,464.46960449,98     CK03046        n  10:15:10   464  (10:15:09) C2  10k    ,C2,5587.0,110.0,1.768,0.3,0.09,5681.06340132,100.0,4.182070879,0.1,0.27856330284,0.06,2.42025556707
j159.99,CK03398,2456192.93643419,10004.0,489.75878906,99     CK03398        n  10:24:31   489  (10:24:37) C2  10k    ,C2,6314.0,110.0,1.783,-0.07,0.09,6424.71484568,100.0,4.28421605041,0.1,0.0625786618917,0.06,24.8904797963
j159.100,CK03020,2456192.94420589,10016.0,594.46124268,100    CK03020        n  10:36:02   594  (10:36:02) C2  10k    ,C2,6094.0,110.0,1.001,0.07,0.09,6031.80708982,100.0,4.34407354125,0.1,0.0688688472215,0.06,7.06274337523
j159.101,CK02690,2456192.95192967,10012.0,581.51116943,101    CK02690        n  10:47:04   581  (10:47:04) C2  10k    ,C2,5360.0,110.0,0.871,0.08,0.09,5472.85981388,100.0,4.63831591901,0.1,0.126444401589,0.06,3.6749355323
j159.102,CK02790,2456192.95990325,10004.0,541.31280518,102    CK02790        n  10:58:00   541  (10:58:05) C2  10k    ,C2,5105.0,110.0,0.862,-0.34,0.09,5082.47805775,100.0,4.38739450438,0.1,-0.214834944806,0.06,1.56203672258
j159.103,CK02925,2456192.96735374,10012.0,583.89520264,103    CK02925        n  11:08:56   583  (11:08:59) C2  10k    ,C2,5373.0,110.0,0.861,0.08,0.09,5452.84971596,100.0,4.4989793078,0.1,0.191842865552,0.06,1.36457131859
j159.104,CK03021,2456192.97739153,10004.0,918.24237061,104    CK03021        n  11:23:45   918  (11:23:51) C2  10k    ,C2,5738.0,110.0,0.969,0.14,0.09,5885.49945925,100.0,4.42393251873,0.1,0.198901329713,0.06,2.87898943505
j159.105,CK02977,2456192.98840303,10008.0,809.51800537,105    CK02977        n  11:39:51   809  (11:39:57) C2  10k    ,C2,5936.0,110.0,1.173,-0.07,0.09,5945.92810745,100.0,4.19790134434,0.1,-0.0580607465105,0.06,3.19639168438
j159.106,CK03017,2456192.99791003,10012.0,629.152771,106    CK03017        n  11:53:28   628  (11:53:35) C2  10k    ,C2,5506.0,110.0,0.975,-0.32,0.09,5565.26647447,100.0,4.50331041829,0.1,-0.156069011098,0.06,0.736784559264
j159.272,CK00256,2456193.78745661,1256.0,500.09640503,272    CK00256        n   6:51:25   500  ( 6:51:30) C2   1k    ,C2,3690.0,70.0,0.572,0.01,0.09,4936.1240663,100.0,4.44279445772,0.1,-0.712802993728,0.06,56.1200423594
j159.273,CK02674,2456193.79515438,10004.0,317.29840088,273    CK02674        n   7:01:54   317  ( 7:01:54) C2  10k  snap,C2,5657.0,110.0,1.853,0.05,0.09,5703.35318239,100.0,4.01373231465,0.1,0.0747111286359,0.06,1.83892870331
j159.274,CK02951,2456193.80019918,10016.0,328.30319214,274    CK02951        n   7:09:36   327  ( 7:09:38) C2  10k  snap,C2,5633.0,110.0,0.958,-0.29,0.09,5626.30879406,100.0,4.536617323,0.1,-0.174336647684,0.06,2.29413198389
j159.275,CK03100,2456193.80566533,10028.0,313.8815918,275    CK03100        n   7:17:07   313  ( 7:17:06) C2  10k  snap,C2,5784.0,110.0,1.73,0.26,0.09,5938.46049989,100.0,4.02517828488,0.1,0.281530703579,0.06,2.98582305604
j159.276,CK02838,2456193.81089375,10008.0,330.3684082,276    CK02838        n   7:24:15   330  ( 7:24:15) C2  10k  snap,C2,5563.0,110.0,1.763,0.15,0.09,5689.89962716,100.0,4.01805396299,0.1,0.151067542221,0.06,1.83350751197
j159.277,CK02808,2456193.81566508,10012.0,344.2131958,277    CK02808        n   7:31:41   343  ( 7:31:41) C2  10k  snap  ,C2,6087.0,110.0,1.755,-0.45,0.09,6649.02873915,100.0,4.77950325838,0.1,-0.246823417977,0.06,6.84809633997
j159.278,CK02740,2456193.8219707,10024.0,447.45120239,278    CK02740        n   7:40:19   446  ( 7:40:21) C2  10k  snap  ,C2,6069.0,110.0,1.187,-0.34,0.09,6082.96326105,100.0,4.38895812667,0.1,-0.266597590674,0.06,6.71402837828
j159.281,CK02753,2456193.85868345,10020.0,408.70562744,281    CK02753        n   8:33:54   408  ( 8:33:56) C2  10k  snap,C2,5725.0,110.0,1.254,0.2,0.09,5811.24459978,100.0,4.16862571457,0.1,0.216199968391,0.06,2.30908628536
j159.282,CK03093,2456193.86662429,10004.0,422.02398682,282    CK03093        n   8:44:34   422  ( 8:44:30) C2  10k  snap,C2,5819.0,110.0,1.106,0.02,0.09,5843.94323597,100.0,4.41482945368,0.1,0.0343667810379,0.06,0.876552591954
j159.283,CK02977,2456193.87261665,10008.0,474.83361816,283    CK02977        n   8:53:09   474  ( 8:53:38) C2  10k  Two midpts differ by -29 s,C2,5944.0,110.0,1.028,-0.07,0.09,5927.64992299,100.0,4.16400146973,0.1,-0.0648517119439,0.06,2.76472342179
j159.284,CK03310,2456193.87897748,10036.0,405.53359985,284    CK03310        n   9:02:56   405  ( 9:02:59) C2  10k    ,C2,5361.0,110.0,0.944,0.17,0.09,5444.22366006,100.0,4.46120521031,0.1,0.214633055854,0.06,0.288777105749
j159.285,CK02857,2456193.88580232,10008.0,441.62121582,285    CK02857        n   9:12:54   441  ( 9:12:58) C2  10k    ,C2,5993.0,110.0,1.763,0.2,0.09,6189.04014632,100.0,4.15366679897,0.1,0.236932023398,0.06,6.2846459118
j159.286,CK02769,2456193.89199712,10016.0,456.47039795,286    CK02769        n   9:22:11   456  ( 9:22:14) C2  10k  ,C2,5967.0,110.0,1.175,0.04,0.09,5767.14360013,100.0,3.96155251876,0.1,-0.0468370745531,0.06,2.79353852975
j159.487,CK03199,2456194.94999424,10004.0,574.12561035,487    CK03199        n  10:43:48   573  (10:43:50) C2  10k    ,C2,4577.0,110.0,2.292,0.22,0.09,4376.78485771,100.0,2.64049395938,0.1,0.063130765251,0.06,6.67531032651
j159.488,CK02935,2456194.95865443,10008.0,742.38562012,488    CK02935        n  10:56:27   742  (10:56:28) C2  10k    ,C2,6278.0,110.0,1.619,-0.18,0.09,6509.81894965,100.0,3.96105377297,0.1,-0.135809556268,0.06,26.9356874687
j159.690,K01078,2456195.87621258,3144.0,900.10601807,690    K01078         n   8:57:54   900  ( 8:57:56) C2   3k    ,C2,3843.0,70.0,0.569,-0.14,0.09,4386.23288895,100.0,4.56250755995,0.1,-0.678671695008,0.06,3.6476896783
j159.691,K01486,2456195.88769644,4008.0,824.29278564,691    K01486         n   9:14:48   823  ( 9:14:43) C2   4k    ,C2,5653.0,110.0,1.153,0.19,0.09,5715.4840273,100.0,4.29378701427,0.1,0.163559067782,0.06,1.63094590645
j159.692,K01707,2456195.89826304,4004.0,758.83837891,"692    K01707         n   9:29:39   758  ( 9:29:38) C2   4k 0.7""",C2,5743.0,110.0,0.984,-0.31,0.09,5688.05973508,100.0,4.42516660556,0.1,-0.268255539155,0.06,0.538100151706
j159.693,K02048,2456195.91046438,3216.0,900.13323975,"693    K02048         n   9:47:46   900  ( 9:47:21) C2   3k 1""binary, both on slit   ",C2,5058.0,110.0,0.804,0.15,0.09,5165.99557294,100.0,4.65435075592,0.1,0.153475903281,0.06,2.83353102558
j159.694,K02681,2456195.92585509,3180.0,900.11920166,694    K02681         n  10:09:33   900  (10:09:50) C2   3k    ,C2,5189.0,110.0,0.848,-0.15,0.09,5315.62445073,100.0,4.58309767492,0.1,-0.0591846371756,0.06,1.70355593254
j159.697,CK02885,2456195.95556432,10008.0,670.26800537,697    CK02885        n  10:52:20   670  (10:52:21) C2  10k    ,C2,5562.0,110.0,1.381,-0.45,0.09,5498.47585136,100.0,3.95841662122,0.1,-0.392963391683,0.06,1.84659503024
j159.698,CK03109,2456195.96377692,10004.0,560.9119873,"698    CK03109        n  11:04:18   560  (11:04:20) C2  10k ~1"".0 effective seeing",C2,6355.0,110.0,1.871,0.09,0.09,6237.24938738,100.0,4.04948234138,0.1,0.0879455594716,0.06,17.2882520989
j159.699,CK02676,2456195.97267894,10004.0,640.98040771,699    CK02676        n  11:16:37   640  (11:16:34) C2  10k    ,C2,6164.0,110.0,1.582,-0.17,0.09,6063.39239164,100.0,3.53848274884,0.1,-0.231810151077,0.06,4.76449483914
j159.901,K00886,2456196.81252414,2868.0,900.13360596,"901    K00886         n   7:26:32   900  ( 7:26:48) C2   2.8k, weak spectrum",C2,3736.0,70.0,0.511,-0.19,0.09,4779.33055556,100.0,4.88536809504,0.1,-0.664661409742,0.06,3.37221168632
j159.902,K02762,2456196.82243842,4004.0,687.82196045,902    K02762         n   7:42:17   687  ( 7:42:23) C2   4k    ,C2,4398.0,70.0,0.738,0.23,0.09,4671.88710257,100.0,4.40734990302,0.1,0.280256345151,0.06,2.61680099972
j159.903,K02770,2456196.83362097,3808.0,900.08679199,903    K02770         n   7:57:31   900  ( 7:57:32) C2   4k    ,C2,4286.0,70.0,0.668,-0.19,0.09,4534.33410259,100.0,4.5136470025,0.1,-0.147980414184,0.06,2.54665000384
j159.904,CK00408,2456196.84320531,4024.0,503.87121582,904    CK00408        n   8:11:19   503  ( 8:11:20) C2   4k    ,C2,5387.0,110.0,0.946,0.04,0.09,5599.84993902,100.0,4.5978716644,0.1,0.113353069516,0.06,1.81069725004
j159.905,CK00435,2456196.85027185,5004.0,490.29760742,905    CK00435        n   8:21:35   490  ( 8:21:39) C2   5k    ,C2,5684.0,110.0,1.119,-0.02,0.09,5693.29277155,100.0,4.34298551787,0.1,0.00350360428528,0.06,1.11360993012
j159.906,CK00474,2456196.85670274,5020.0,421.33480835,906    CK00474        n   8:30:58   421  ( 8:30:53) C2   5k    ,C2,5944.0,110.0,1.142,0.04,0.09,5980.69941273,100.0,4.42224142216,0.1,0.0249418555517,0.06,3.27924099876
j159.911,CK03096,2456196.89346035,10004.0,509.65960693,"911    CK03096        n   9:23:04   509  ( 9:23:05) C2  10k 1.1""",C2,5467.0,110.0,1.916,-0.11,0.09,5473.41785255,100.0,3.88610832888,0.1,-0.0422609612846,0.06,2.09818624132
j159.912,CK03378,2456196.90021052,10012.0,450.65960693,"912    CK03378        n   9:32:43   450  ( 9:32:45) C2  10k 0.8""   ",C2,5635.0,110.0,1.076,-0.53,0.09,5579.89368966,100.0,4.47963955439,0.1,-0.406684061821,0.06,1.67667827888e-07
j159.913,CK02869,2456196.90689736,10024.0,509.71640015,913    CK02869        n   9:42:18   509  ( 9:42:20) C2  10k    ,C2,6240.0,110.0,1.672,-0.07,0.09,6406.68370205,100.0,4.0237825126,0.1,0.177409345095,0.06,24.7464776068
j159.914,CK03052,2456196.91363749,10012.0,482.79641724,914    CK03052        n   9:52:11   482  ( 9:52:09) C2  10k    ,C2,5343.0,110.0,0.826,-0.24,0.09,5395.65124633,100.0,4.65436998041,0.1,-0.118135205013,0.06,3.3487968365
j159.915,CK02863,2456196.92097214,10024.0,524.57116699,"915    CK02863        n  10:02:44   524  (10:02:43) C2  10k 1.0"",AM=2.2   ",C2,5685.0,110.0,1.08,-0.38,0.09,5717.35317646,100.0,4.31387704413,0.1,-0.231839820456,0.06,0.7416946207
j159.916,CK02974,2456196.92845752,10008.0,595.3963623,916    CK02974        n  10:13:52   595  (10:14:01) C2  10k    ,C2,6317.0,110.0,1.958,0.0,0.09,6539.87234923,100.0,4.14572595361,0.1,0.131752376692,0.06,13.2080546119
j159.917,CK02813,2456196.93751346,10012.0,603.24121094,917    CK02813        n  10:26:41   603  (10:26:41) C2  10k,C2,5026.0,110.0,3.838,-0.28,0.09,4697.29841091,100.0,3.20065710414,0.1,-0.430796634071,0.06,4.03208536665
j159.918,CK03035,2456196.94629143,10004.0,670.14355469,918    CK03035        n  10:38:46   669  (10:38:54) C2  10k    ,C2,6261.0,110.0,2.358,-0.09,0.09,6574.15059026,100.0,4.34600205336,0.1,-0.00364318705049,0.06,24.9493506101
j159.919,CK02906,2456196.95465483,10008.0,634.43920898,919    CK02906        n  10:50:52   634  (10:51:01) C2  10k    ,C2,6116.0,110.0,1.504,-0.43,0.09,6087.27681946,100.0,4.15117143918,0.1,-0.277211683209,0.06,5.97969445391
j159.920,CK02815,2456196.9624488,10008.0,562.04681396,920    CK02815        n  11:02:16   561  (11:02:19) C2  10k    ,C2,5857.0,110.0,1.029,-0.1,0.09,5895.59036297,100.0,4.2681246161,0.1,-0.0570277662926,0.06,1.94793054257
j159.921,CK02830,2456196.97116989,10016.0,761.43798828,921    CK02830        n  11:14:34   761  (11:14:37) C2  10k ,C2,6211.0,110.0,2.202,-0.14,0.09,6447.43838097,100.0,4.09624976437,0.1,0.0573775063379,0.06,30.0482921253
j161.289,K03010,2456208.88977169,1500.0,900.12322998,289    K03010         n   9:18:53   900  ( 9:19:06) C2   2k    Observed SW star based on finder chart,C2,3952.0,70.0,0.601,-0.27,0.09,4442.95650408,100.0,4.63260371481,0.1,-0.459265333108,0.06,4.45742409354
j161.290,CK00510,2456208.8990696,3004.0,460.48800659,290    CK00510        n   9:33:02   460  ( 9:33:03) C2   3k    ,C2,5385.0,110.0,1.176,0.39,0.09,5603.94391642,100.0,4.30141947621,0.1,0.404113247829,0.06,2.16536957808
j161.291,CK01052,2456208.90743483,3004.0,745.57598877,291    CK01052        n   9:44:19   745  ( 9:44:24) C2   3k    ,C2,5887.0,110.0,1.122,-0.12,0.09,5920.25399503,100.0,4.3792694615,0.1,-0.0983834371784,0.06,1.64476058297
j161.292,CK01306,2456208.91825303,2740.0,900.1395874,292    CK01306        n   9:59:53   900  (10:00:13) C2   3k                  ,C2,5623.0,110.0,1.066,-0.35,0.09,5608.21597919,100.0,4.51101005278,0.1,-0.262670174517,0.06,0.264873690758
j161.293,CK02943,2456208.92899951,10004.0,707.57678223,293    CK02943        n  10:14:57   707  (10:15:00) C2  10k    ,C2,5683.0,110.0,1.725,0.35,0.09,5784.64166353,100.0,4.01403395823,0.1,0.343671690845,0.06,2.67301989681
j161.294,CK02840,2456208.93907274,10020.0,797.04437256,294    CK02840        n  10:29:03   796  (10:29:03) C2  10k    ,C2,5663.0,110.0,1.703,-0.02,0.09,5627.18032506,100.0,3.97876798845,0.1,-0.0246338042866,0.06,1.82872713522
j161.295,CK02698,2456208.94956045,10008.0,872.98400879,295    CK02698        n  10:44:05   872  (10:44:07) C2  10k    ,C2,5844.0,110.0,1.139,0.11,0.09,5948.3325577,100.0,4.28224361637,0.1,0.122264758581,0.06,3.00862944923
j161.485,CK00351,2456209.75780748,35272.0,2700.19091797,485    CK00351        n   6:09:28  2700  ( 6:09:01) B3  35k    Two midpts differ by 27 s,B3,5979.0,110.0,1.117,0.14,0.09,5993.33188727,100.0,4.23790191443,0.1,0.0927111435919,0.06,3.64285599172
j161.492,CK01278,2456209.83885044,3004.0,720.32598877,492    CK01278        n   8:06:12   720  ( 8:06:19) C2   3k    ,C2,5650.0,110.0,1.143,-0.37,0.09,5705.02344004,100.0,4.26248579911,0.1,-0.201948812321,0.06,0.723492328065
j161.493,CK01432,2456209.84778791,3004.0,669.66119385,493    CK01432        n   8:19:10   669  ( 8:18:51) C2   3k    ,C2,5583.0,110.0,0.991,0.08,0.09,5676.23172001,100.0,4.34535833139,0.1,0.111247773296,0.06,1.82979919231
j161.494,CK02765,2456209.85658764,10012.0,604.23480225,494    CK02765        n   8:31:08   604  ( 8:31:09) C2  10k    ,C2,5894.0,110.0,1.827,-0.01,0.09,6183.39776548,100.0,4.04300523318,0.1,0.0793226804582,0.06,3.44263110638
j161.495,CK02730,2456209.86510713,10004.0,788.22918701,495    CK02730        n   8:44:01   788  ( 8:44:16) C2  10k    ,C2,5602.0,110.0,1.621,-0.02,0.09,5646.70146779,100.0,4.10344196645,0.1,0.0131119976653,0.06,1.91119943322
j161.496,CK02743,2456209.8753276,10012.0,726.88079834,496    CK02743        n   8:58:05   726  ( 8:58:15) C2  10k    ,C2,5435.0,110.0,0.968,-0.11,0.09,5583.01031393,100.0,4.56557453106,0.1,-0.0115662856376,0.06,0.979364503041
j161.497,CK02807,2456209.8862249,10004.0,818.8972168,497    CK02807        n   9:13:51   818  ( 9:13:57) C2  10k   rotated slit to get companion off,C2,6261.0,110.0,1.476,0.11,0.09,6425.5691106,100.0,4.34757625673,0.1,0.186816569702,0.06,13.8453374231
j161.498,CK02859,2456209.89710099,10008.0,932.82000732,498    CK02859        n   9:29:39   932  ( 9:30:03) C2  10k   Two midpts differ by -24 s,C2,5266.0,110.0,0.872,-0.11,0.09,5261.88499275,100.0,4.53182971975,0.1,-0.0664800539038,0.06,1.47566614609
j161.499,CK02729,2456209.91044383,10004.0,1046.2175293,499    CK02729        n   9:48:50  1046  ( 9:48:59) C2  10k    ,C2,5609.0,110.0,1.246,-0.45,0.09,5597.80599577,100.0,4.27193170911,0.1,-0.322362982691,0.06,1.52215541123
j161.500,CK02884,2456209.92641602,10004.0,1143.40197754,500    CK02884        n  10:11:26  1142  (10:11:22) C2  10k    ,C2,5794.0,110.0,1.513,0.04,0.09,5687.45624477,100.0,3.93398803946,0.1,-0.0241666043243,0.06,3.47824060188
j161.501,CK02748,2456209.94133979,10004.0,1157.76843262,501    CK02748        n  10:32:38  1157  (10:32:53) C2  10k    ,C2,5439.0,110.0,1.856,-0.18,0.09,5467.85581499,100.0,3.92144380851,0.1,-0.0913078838913,0.06,2.47500234912
j161.502,CK02964,2456209.95606514,10008.0,1229.27197266,502    CK02964        n  10:53:31  1228  (10:54:06) C2  10k   Two midpts differ by -35 s,C2,6112.0,110.0,1.769,-0.47,0.09,6125.96361327,100.0,4.18857165657,0.1,-0.353451181579,0.06,8.17463180905
j163.263,CK02295,2456265.70265032,10036.0,127.0019989,263    CK02295        n   4:53:19   126  ( 4:53:19) C2  10k    ,C2,5416.0,110.0,0.866,-0.26,0.09,5425.91252103,100.0,4.5379221992,0.1,-0.125264976045,0.06,4.09081602913
j163.265,CK03000,2456265.74526725,10004.0,1023.03924561,265    CK03000        n   5:54:24  1022  ( 5:54:33) C2  10k    ,C2,5582.0,110.0,1.015,-0.51,0.09,5766.16205175,100.0,4.66340178186,0.1,-0.252927033129,0.06,4.16908997039
j168.62,KIC8435766,2456437.07549129,250040.0,2696.08374023,"62     KIC8435766     n  13:46:15  2695  (13:47:44) B3 250k  1.1"" seeing",B3,5007.0,110.0,0.755,-0.06,0.09,5066.25853458,100.0,4.70386279259,0.1,0.0053686048992,0.06,2.08941631277
j170.298,CK04533,2456450.02408949,1584.0,1200.73840332,298    ck04533        n  12:30:30  1200  (12:31:46) C2   2k  Two midpts differ by -76 s,C2,3101.0,70.0,0.19,-0.22,0.09,5613.30876403,100.0,4.62374244063,0.1,-0.994044372484,0.06,118.95986621
j170.303,CK03741,2456450.10121738,10020.0,445.71401978,303    CK03741        n  14:23:05   444  (14:23:13) C2  10k  snap,C2,6468.0,110.0,1.634,-0.19,0.09,6296.34223774,100.0,3.54259998463,0.1,-0.360246160979,0.06,33.6457004993
j170.304,CK03425,2456450.10672429,10020.0,0.0768,304    CK03425        n  14:31:04   352  (14:31:04) C2  10k  snap ,C2,5843.0,110.0,2.08,-0.09,0.09,6145.89518569,100.0,4.09475746684,0.1,0.0281788082574,0.06,6.40911736741
j170.501,CK03284,2456450.88370678,13684.0,0.75999999,501    CK03284        n   9:08:24  2700  ( 9:08:23) C2  14k    JJ ,C2,3886.0,70.0,0.607,0.35,0.09,4418.01832812,100.0,4.41077329901,0.1,-0.484988316063,0.06,3.69579483744
j170.520,CK04365,2456451.11886647,10048.0,190.60079956,"520    CK04365        n  14:47:27   190  (14:47:23) C2  10k    1.3""  snap",C2,6269.0,110.0,1.867,0.02,0.09,6439.93519193,100.0,3.7193464757,0.1,0.141672845536,0.06,23.1616889881
j170.685,CK04431,2456451.85776114,10020.0,178.11759949,685    CK04431        n   8:31:43   177  ( 8:31:43) B5  10k    ,B5,6179.0,110.0,1.691,-0.25,0.09,6232.99451364,100.0,4.21305899235,0.1,-0.155239497342,0.06,9.69296888461
