,id_starname,teff,teff_err,logg,logg_err,feh,feh_err,parallax,parallax_err,kmag,kmag_err,ra,dec,band,dust,cks_sprov
71,KIC3353050,6178.4,100,-99,-99,0.035,0.06,0.0009671143348812465,1.4453499795653003e-05,11.733,0.021,294.14965286525484,38.45820702261453,kmag,green19,cks1
72,KIC3425851,6388.5,100,-99,-99,-0.016,0.06,0.003456089563503657,9.815759591829673e-05,9.604,0.02,285.7282837680424,38.50687710412942,kmag,green19,cks1
73,KIC3440118,5720.2,100,-99,-99,0.115,0.06,0.0030883798367581324,2.287650618377561e-05,11.107,0.019,290.44062942392935,38.52357207643333,kmag,green19,cks1
74,KIC3446746,5475.5,100,-99,-99,0.12,0.06,0.002317704487380148,1.67435709313882e-05,11.783,0.021,292.2149697419682,38.5485468568906,kmag,green19,cks1
75,KIC3447722,6179.3,100,-99,-99,0.079,0.06,0.0005169931766221982,3.11597310713408e-05,13.957,0.057,292.47970038058764,38.514901844643795,kmag,green19,cks1
76,KIC3448130,5816.5,100,-99,-99,0.013000000000000001,0.06,0.0011819237024009604,1.768589183779598e-05,12.627,0.04,292.5877742533716,38.52198274827773,kmag,green19,cks1
77,KIC3529290,6092.8,100,-99,-99,-0.096,0.06,0.0007937255840938321,6.558454727104382e-05,12.402999999999999,0.021,286.51019267584036,38.6182836971199,kmag,green19,cks1
78,KIC3531558,5763.8,100,-99,-99,0.069,0.06,0.002169075454603015,2.3077263814399284e-05,10.897,0.018,287.36291445424587,38.649734106170456,kmag,green19,cks1
79,KIC3534076,5773.6,100,-99,-99,0.061,0.06,0.0010557604841557851,0.00011264509937212842,13.35,0.03,288.31437617505526,38.6932904968612,kmag,green19,cks1
80,KIC3534118,6184.4,100,-99,-99,-0.091,0.06,0.0008507711855648832,4.8249304173041685e-05,12.438,0.025,288.3278197897892,38.62761397770319,kmag,green19,cks1
81,KIC3541946,5681.1,100,-99,-99,0.133,0.06,0.0020429763356777137,1.717375332626696e-05,12.027,0.02,290.67313263590495,38.69100451279374,kmag,green19,cks1
82,KIC3544595,5593.6,100,-99,-99,-0.092,0.06,0.01045038116909324,2.386292071633993e-05,8.37,0.019,291.4181274523133,38.67231242352312,kmag,green19,cks1
